,ID,sender,duration,prime,target,condition,soa_condition,congruence,correct,frequency_target
424,2212,target,781.2289999940258,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
425,2212,target,1097.2049999999872,linen,LINEN,Con_Synth,long,congruent,True,2.1761
426,2212,target,920.014000011928,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
427,2212,target,953.3630000059492,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
429,2212,target,712.9619999940332,pear,PEAR,Con_Nat,long,congruent,True,1.8388
431,2212,target,1266.97400001192,stick,STICK,Con_Nat,long,congruent,True,3.695
432,2212,target,761.6200000119279,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
433,2212,target,858.8330000119167,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
435,2212,target,750.2789999940433,wasp,WASP,Con_Nat,long,congruent,True,1.8692
436,2212,target,892.7960000059684,apron,APRON,Con_Synth,long,congruent,True,2.1367
437,2212,target,1516.5390000119223,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
438,2212,target,860.0429999880726,crab,CRAB,Con_Nat,long,congruent,True,2.5478
439,2212,target,903.9510000000008,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
440,2212,target,831.7350000059523,reef,REEF,Con_Nat,long,congruent,True,2.3118
442,2212,target,862.6669999999867,boar,BOAR,Con_Nat,long,congruent,True,2.0492
443,2212,target,821.2499999940337,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
444,2212,target,570.5579999940528,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
445,2212,target,802.2219999880763,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
446,2212,target,893.7989999880665,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
447,2212,target,884.5719999999856,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
448,2212,target,912.9130000000004,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
449,2212,target,1034.0360000119254,canon,CANON,Con_Synth,long,congruent,True,1.7076
450,2212,target,555.0980000119307,plum,PLUM,Con_Nat,long,congruent,True,2.243
451,2212,target,812.3599999940488,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
452,2212,target,793.8450000059674,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
453,2212,target,612.6709999940358,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
454,2212,target,816.720999988087,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
455,2212,target,677.4380000059609,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
456,2212,target,779.0030000059633,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
457,2212,target,559.3990000119084,peas,PEAS,Con_Nat,long,congruent,True,2.3766
458,2212,target,820.5149999880814,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
459,2212,target,767.8579999940121,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
460,2212,target,1034.14199998806,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
462,2212,target,1045.25900000002,stone,STONE,Con_Nat,long,congruent,True,3.3166
463,2212,target,665.7939999880618,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
465,2212,target,897.8220000119181,flask,FLASK,Con_Synth,long,congruent,True,1.7634
467,2212,target,1116.0169999940554,crate,CRATE,Con_Synth,long,congruent,True,2.3222
470,2212,target,825.2499999940628,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
472,2212,target,698.24099999998,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
473,2212,target,790.6079999880749,stove,STOVE,Con_Synth,long,congruent,True,2.5888
474,2212,target,602.064000000013,earth,EARTH,Con_Nat,long,congruent,True,3.7054
475,2212,target,1733.5260000119451,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
476,2212,target,912.23300001194,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
477,2212,target,716.1479999999865,stair,STAIR,Con_Synth,long,congruent,True,1.8451
478,2212,target,581.1209999999846,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
479,2212,target,1015.6870000119088,clam,CLAM,Con_Nat,long,congruent,True,2.3032
550,2211,target,2.7199999999720603,tower,TOWER,Con_Synth,short,congruent,True,3.0667
557,2211,target,515.3400000000256,bread,BREAD,Con_Synth,short,congruent,True,3.1602
559,2211,target,715.2800000000279,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
560,2211,target,783.1599999999744,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
565,2211,target,1293.7399999999907,whale,WHALE,Con_Nat,short,congruent,True,2.7597
566,2211,target,1956.4199999999837,sword,SWORD,Con_Synth,short,congruent,True,3.1258
571,2211,target,1299.359999999986,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
575,2211,target,1735.2999999999884,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
583,2211,target,1523.719999999972,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
584,2211,target,743.1199999999953,belt,BELT,Con_Synth,short,congruent,True,3.0945
585,2211,target,1431.7999999999884,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
587,2211,target,1695.539999999979,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
588,2211,target,1314.4199999999837,doll,DOLL,Con_Synth,short,congruent,True,3.1017
603,2210,target,1066.8020003814745,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
605,2210,target,1088.921000000002,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
606,2210,target,1249.4800000953692,sheep,BULL,Inc_Nat_Nat,long,incongruent,True,3.1474
610,2210,target,935.5020000953808,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
611,2210,target,934.929000095377,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
612,2210,target,814.1530003814842,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
613,2210,target,1950.8070003814648,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
616,2210,target,1188.3480001907446,crab,CRAB,Con_Nat,long,congruent,True,2.5478
619,2210,target,1236.5310003814811,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
621,2210,target,991.8400003814604,stair,STAIR,Con_Synth,long,congruent,True,1.8451
622,2210,target,1113.0930000953667,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
623,2210,target,1800.2140001907246,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
628,2210,target,1924.1590000953584,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
660,2210,target,1130.0530000953586,grass,GRASS,Con_Nat,short,congruent,True,2.933
665,2210,target,1366.9110001907102,tank,TANK,Con_Synth,short,congruent,True,3.1163
667,2210,target,1626.1370002860783,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
668,2210,target,1851.009000095364,doll,DOLL,Con_Synth,short,congruent,True,3.1017
671,2210,target,1330.758000190719,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
672,2210,target,1687.8910001907498,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
674,2210,target,1007.5540003814968,patio,SPOON,Inc_Synth_Synth,short,incongruent,True,2.5899
676,2210,target,682.5270001907484,frog,FROG,Con_Nat,short,congruent,True,2.781
677,2210,target,1367.0340002860758,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
679,2210,target,1601.3780002861167,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
680,2210,target,1065.4120000000112,paint,PAINT,Con_Synth,short,congruent,True,3.2737
681,2210,target,1279.282000381441,seed,SEED,Con_Nat,short,congruent,True,2.5877
683,2210,target,850.9610000000102,soil,SOIL,Con_Nat,short,congruent,True,2.5999
685,2210,target,1647.275000286114,tower,TOWER,Con_Synth,short,congruent,True,3.0667
686,2210,target,1452.9010000953567,mail,MAIL,Con_Synth,short,congruent,True,3.2742
687,2210,target,1323.171000286122,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
688,2210,target,1534.2669999999923,belt,BELT,Con_Synth,short,congruent,True,3.0945
691,2210,target,1002.996999999974,bike,BIKE,Con_Synth,short,congruent,True,3.1209
692,2210,target,976.71800019074,gate,GATE,Con_Synth,short,congruent,True,3.2135
693,2210,target,867.2860002861125,deer,DEER,Con_Nat,short,congruent,True,2.6484
694,2210,target,1418.627000095381,corn,CORN,Con_Nat,short,congruent,True,2.8609
695,2210,target,1403.0050002860953,rope,ROPE,Con_Synth,short,congruent,True,3.0641
698,2210,target,1063.2740001907223,bread,BREAD,Con_Synth,short,congruent,True,3.1602
699,2210,target,1001.0260003814474,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
700,2210,target,688.179999999993,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
701,2210,target,1382.5790003814618,leaf,COIN,Inc_Nat_Synth,short,incongruent,True,2.6972
703,2210,target,1057.4220000953646,drug,DRUG,Con_Synth,short,congruent,True,3.363
704,2210,target,1622.2660001907498,spear,MOTH,Inc_Synth_Nat,short,incongruent,True,2.0682
706,2210,target,1066.7590001907083,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
707,2210,target,1464.4820002861088,sword,SWORD,Con_Synth,short,congruent,True,3.1258
708,2210,target,1060.9860003814683,cave,CAVE,Con_Nat,short,congruent,True,2.8537
709,2210,target,1196.3859999999986,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
710,2210,target,1531.4650000953698,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
713,2210,target,1326.6830001907074,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
715,2210,target,1307.189000000013,cable,CABLE,Con_Synth,short,congruent,True,3.0449
716,2210,target,1224.8710003814776,melon,HOSE,Inc_Nat_Synth,short,incongruent,True,2.6149
718,2210,target,1259.4470002860762,coat,COAT,Con_Synth,short,congruent,True,3.3318
720,2209,target,613.0599999880797,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
721,2209,target,758.2140000119252,broom,BROOM,Con_Synth,long,congruent,True,2.3874
723,2209,target,744.0339999999997,flask,FLASK,Con_Synth,long,congruent,True,1.7634
724,2209,target,727.7599999999948,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
725,2209,target,637.2840000119177,reef,REEF,Con_Nat,long,congruent,True,2.3118
726,2209,target,1014.7720000059636,storm,LAND,Inc_Nat_Nat,long,incongruent,True,3.6527
727,2209,target,782.4630000000034,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
732,2209,target,603.7869999880786,pear,PEAR,Con_Nat,long,congruent,True,1.8388
733,2209,target,580.6070000119216,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
735,2209,target,521.8459999880724,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
736,2209,target,890.7959999940358,stick,STICK,Con_Nat,long,congruent,True,3.695
738,2209,target,1362.4820000000036,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
739,2209,target,1160.5660000000062,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
741,2209,target,575.730000011914,earth,EARTH,Con_Nat,long,congruent,True,3.7054
742,2209,target,946.882000005964,peas,PEAS,Con_Nat,long,congruent,True,2.3766
743,2209,target,779.5160000119213,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
746,2209,target,615.5019999940414,boar,BOAR,Con_Nat,long,congruent,True,2.0492
748,2209,target,452.23599998807185,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
749,2209,target,897.75,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
750,2209,target,954.5819999940431,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
751,2209,target,591.5819999880769,stone,STONE,Con_Nat,long,congruent,True,3.3166
752,2209,target,610.7340000119148,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
756,2209,target,584.7599999880767,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
757,2209,target,733.1459999880753,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
758,2209,target,818.4379999940429,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
761,2209,target,984.0720000059664,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
762,2209,target,565.0410000059637,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
764,2209,target,713.047000011924,apron,APRON,Con_Synth,long,congruent,True,2.1367
765,2209,target,666.4049999940326,stair,STAIR,Con_Synth,long,congruent,True,1.8451
766,2209,target,1006.3610000000044,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
767,2209,target,515.1969999940484,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
768,2209,target,708.7469999940367,stove,STOVE,Con_Synth,long,congruent,True,2.5888
771,2209,target,866.4100000000035,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
772,2209,target,803.6739999880665,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
773,2209,target,873.6020000059507,eagle,WAGON,Inc_Nat_Synth,long,incongruent,True,2.9576
774,2209,target,572.1660000059637,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
775,2209,target,1194.9179999940388,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
776,2209,target,908.4780000059692,linen,LINEN,Con_Synth,long,congruent,True,2.1761
779,2209,target,672.904000011913,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
780,2209,target,482.89399999403395,coat,COAT,Con_Synth,short,congruent,True,3.3318
781,2209,target,576.705999988073,frog,FROG,Con_Nat,short,congruent,True,2.781
782,2209,target,688.9879999940458,soil,SOIL,Con_Nat,short,congruent,True,2.5999
783,2209,target,980.2740000000048,rail,SQUID,Inc_Synth_Nat,short,incongruent,True,2.1523
784,2209,target,541.005999999994,bike,BIKE,Con_Synth,short,congruent,True,3.1209
785,2209,target,872.7200000000012,toad,GLOVE,Inc_Nat_Synth,short,incongruent,True,2.7126
786,2209,target,1269.014000005962,drug,DRUG,Con_Synth,short,congruent,True,3.363
787,2209,target,717.3499999880733,crow,YACHT,Inc_Nat_Synth,short,incongruent,True,2.6232
789,2209,target,690.2320000119216,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,True,2.5465
790,2209,target,707.8519999880809,puppy,PUPPY,Con_Nat,short,congruent,True,2.7672
791,2209,target,707.372000000003,sash,CLOTH,Inc_Synth_Synth,short,incongruent,True,2.4942
796,2209,target,675.1520000059681,harp,SNAIL,Inc_Synth_Nat,short,incongruent,True,1.959
797,2209,target,746.9380000119272,peach,SHED,Inc_Nat_Synth,short,incongruent,True,2.749
798,2209,target,597.6939999999886,grass,GRASS,Con_Nat,short,congruent,True,2.933
802,2209,target,815.1209999880812,belt,BELT,Con_Synth,short,congruent,True,3.0945
803,2209,target,555.5129999880737,whale,WHALE,Con_Nat,short,congruent,True,2.7597
804,2209,target,564.3610000000044,goose,GOOSE,Con_Nat,short,congruent,True,2.8235
808,2209,target,755.6589999940479,rope,ROPE,Con_Synth,short,congruent,True,3.0641
812,2209,target,712.1250000119326,spade,SHELF,Inc_Synth_Synth,short,incongruent,True,2.5514
813,2209,target,771.6130000059493,water,MEDAL,Inc_Nat_Synth,short,incongruent,True,2.7716
814,2209,target,580.9030000119237,deer,DEER,Con_Nat,short,congruent,True,2.6484
815,2209,target,609.6190000119095,cable,CABLE,Con_Synth,short,congruent,True,3.0449
817,2209,target,631.6169999880658,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,True,2.4771
823,2209,target,899.5350000059698,doll,DOLL,Con_Synth,short,congruent,True,3.1017
824,2209,target,718.2630000059726,tank,TANK,Con_Synth,short,congruent,True,3.1163
825,2209,target,874.7920000119193,gate,GATE,Con_Synth,short,congruent,True,3.2135
827,2209,target,963.0040000059524,paint,PAINT,Con_Synth,short,congruent,True,3.2737
829,2209,target,1114.3919999999923,mail,MAIL,Con_Synth,short,congruent,True,3.2742
832,2209,target,609.9249999940512,tower,TOWER,Con_Synth,short,congruent,True,3.0667
834,2209,target,499.4990000059479,mice,TOOLS,Inc_Nat_Synth,short,incongruent,True,2.7543
835,2209,target,540.4450000119105,sword,SWORD,Con_Synth,short,congruent,True,3.1258
836,2209,target,1300.3589999999967,grape,LLAMA,Inc_Nat_Nat,short,incongruent,True,1.8633
838,2209,target,674.9550000119198,camel,BENCH,Inc_Nat_Synth,short,incongruent,True,2.6937
839,2209,target,635.0250000059605,tiger,TIGER,Con_Nat,short,congruent,True,2.9759
840,2208,target,823.0249999996304,swamp,DRILL,Inc_Nat_Synth,long,incongruent,True,2.8463
842,2208,target,1921.088000001124,clam,CLAM,Con_Nat,long,congruent,True,2.3032
845,2208,target,869.3940000003786,wheat,BRICK,Inc_Nat_Synth,long,incongruent,True,2.716
847,2208,target,1100.8929999996326,roof,PIANO,Inc_Synth_Synth,long,incongruent,True,3.1035
848,2208,target,824.3370000003779,flute,FLUTE,Con_Synth,long,congruent,True,2.0374
849,2208,target,992.8610000011104,stove,STOVE,Con_Synth,long,congruent,True,2.5888
850,2208,target,765.5400000007503,barn,TUNA,Inc_Synth_Nat,long,incongruent,True,2.6117
852,2208,target,820.1010000007518,fort,GOAT,Inc_Synth_Nat,long,incongruent,True,2.7308
853,2208,target,965.0580000003685,stair,STAIR,Con_Synth,long,congruent,True,1.8451
854,2208,target,870.0199999996257,bell,WHEEL,Inc_Synth_Synth,long,incongruent,True,3.1402
855,2208,target,712.3560000007419,pipe,LION,Inc_Synth_Nat,long,incongruent,True,2.8943
856,2208,target,1116.613000000376,moose,PORCH,Inc_Nat_Synth,long,incongruent,True,2.692
857,2208,target,920.7010000003792,peas,PEAS,Con_Nat,long,congruent,True,2.3766
859,2208,target,789.5650000003661,soap,PONY,Inc_Synth_Nat,long,incongruent,True,2.617
860,2208,target,709.0709999999963,bowl,WOLF,Inc_Synth_Nat,long,incongruent,True,3.0149
862,2208,target,1115.766000000367,wasp,WASP,Con_Nat,long,congruent,True,1.8692
863,2208,target,1179.3480000011186,flood,SKIRT,Inc_Nat_Synth,long,incongruent,True,2.7067
864,2208,target,826.6110000003682,stone,STONE,Con_Nat,long,congruent,True,3.3166
865,2208,target,953.0180000003749,scarf,SCARF,Con_Synth,long,congruent,True,2.3802
866,2208,target,1031.2250000011118,desk,CANDY,Inc_Synth_Synth,long,incongruent,True,3.2615
867,2208,target,1407.5529999996215,deck,PLATE,Inc_Synth_Synth,long,incongruent,True,3.1169
868,2208,target,799.1080000003712,shoe,COUCH,Inc_Synth_Synth,long,incongruent,True,3.0785
869,2208,target,1297.0469999996276,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,True,3.0346
870,2208,target,690.6330000007438,storm,LAND,Inc_Nat_Nat,long,incongruent,True,3.6527
872,2208,target,969.0770000003686,broom,BROOM,Con_Synth,long,congruent,True,2.3874
874,2208,target,773.442999999621,arrow,ARROW,Con_Synth,long,congruent,True,2.6031
875,2208,target,701.5840000000026,flask,FLASK,Con_Synth,long,congruent,True,1.7634
876,2208,target,857.1520000000019,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,True,2.9675
877,2208,target,1119.088000001124,canoe,CANOE,Con_Synth,long,congruent,True,2.2625
878,2208,target,770.8850000003586,olive,MOTOR,Inc_Nat_Synth,long,incongruent,True,2.8274
879,2208,target,998.2110000000102,apron,APRON,Con_Synth,long,congruent,True,2.1367
881,2208,target,1049.9430000003777,boar,BOAR,Con_Nat,long,congruent,True,2.0492
883,2208,target,614.9739999996382,crab,CRAB,Con_Nat,long,congruent,True,2.5478
885,2208,target,661.8970000003756,pear,PEAR,Con_Nat,long,congruent,True,1.8388
886,2208,target,957.4070000011124,linen,LINEN,Con_Synth,long,congruent,True,2.1761
887,2208,target,1559.3859999996205,mall,BUSH,Inc_Synth_Nat,long,incongruent,True,2.8579
888,2208,target,551.9410000011267,earth,EARTH,Con_Nat,long,congruent,True,3.7054
889,2208,target,945.2530000007536,ferry,FERRY,Con_Synth,long,congruent,True,2.4378
890,2208,target,922.7760000003618,cake,TRASH,Inc_Synth_Synth,long,incongruent,True,3.0596
891,2208,target,649.0770000007469,sink,LAMB,Inc_Synth_Nat,long,incongruent,True,2.7348
893,2208,target,730.8289999996196,jeans,JEANS,Con_Synth,long,congruent,True,2.5289
896,2208,target,1010.4519999999902,wire,CABIN,Inc_Synth_Synth,long,incongruent,True,3.0013
897,2208,target,1036.3120000011113,tongs,TONGS,Con_Synth,long,congruent,True,1.6128
