ID,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
8,Inter-trial interval,canvas.Screen,2_0_1_2,26-09-2024 10:47,,orange,,,2.51E+20,timeout,task,,,16340,16340,15826,16072,15842,1609266,,blue
8,Trial,flow.Sequence,2_0_1,26-09-2024 10:47,,orange,,,1.46E+21,completion,task,,,16340,16340,15124,15125,1487666,1609266,,blue
8,Fixation cross,canvas.Screen,2_0_2_0,26-09-2024 10:47,,orange,,,2.50E+20,timeout,task,,,16590,16590,16340,16340,1609266,16343,,orange
8,Stroop screen,canvas.Screen,2_0_2_1,26-09-2024 10:47,,orange,TRUE,orange,715,response,task,orange,keydown(o),17061,17058,16590,16590,16343,16842,,orange
8,Inter-trial interval,canvas.Screen,2_0_2_2,26-09-2024 10:47,,orange,,,234,timeout,task,,,17325,17324,16809,17061,16842,17076,,orange
8,Trial,flow.Sequence,2_0_2,26-09-2024 10:47,,orange,,,1.23E+21,completion,task,,,17325,17324,16340,16340,1609266,17076,,orange
8,Fixation cross,canvas.Screen,2_0_3_0,26-09-2024 10:47,,green,,,250,timeout,task,,,17573,17573,17324,17325,17076,17326,,green
8,Stroop screen,canvas.Screen,2_0_3_1,26-09-2024 10:47,,green,TRUE,green,710,response,task,green,keydown(g),18038,18036,17573,17573,17326,17809,,green
8,Inter-trial interval,canvas.Screen,2_0_3_2,26-09-2024 10:47,,green,,,2.51E+20,timeout,task,,,18306,18305,17793,18038,17809,1805966,,green
8,Trial,flow.Sequence,2_0_3,26-09-2024 10:47,,green,,,1229,completion,task,,,18306,18305,17324,17325,17076,1805966,,green
8,Fixation cross,canvas.Screen,2_0_4_0,26-09-2024 10:47,,red,,,2.49E+20,timeout,task,,,18556,18556,18305,18307,1805966,18309,,red
8,Stroop screen,canvas.Screen,2_0_4_1,26-09-2024 10:47,,red,TRUE,red,716,response,task,red,keydown(r),19027,19025,18556,18556,18309,18810,,red
8,Inter-trial interval,canvas.Screen,2_0_4_2,26-09-2024 10:47,,red,,,250,timeout,task,,,19306,19305,18776,19027,18810,19060,,red
8,Trial,flow.Sequence,2_0_4,26-09-2024 10:47,,red,,,1.25E+21,completion,task,,,19306,19305,18305,18307,1805966,19060,,red
8,Fixation cross,canvas.Screen,2_0_5_0,26-09-2024 10:47,,orange,,,250,timeout,task,,,19560,19559,19305,19306,19060,19310,,orange
8,Stroop screen,canvas.Screen,2_0_5_1,26-09-2024 10:47,,orange,TRUE,orange,809,response,task,orange,keydown(o),20121,20119,19559,19560,19310,19892,,orange
8,Inter-trial interval,canvas.Screen,2_0_5_2,26-09-2024 10:47,,orange,,,250,timeout,task,,,20390,20389,19876,20121,19892,20142,,orange
8,Trial,flow.Sequence,2_0_5,26-09-2024 10:47,,orange,,,1329,completion,task,,,20390,20389,19305,19306,19060,20142,,orange
8,Fixation cross,canvas.Screen,2_0_6_0,26-09-2024 10:47,,red,,,251,timeout,task,,,20642,20642,20389,20390,20142,20393,,green
8,Stroop screen,canvas.Screen,2_0_6_1,26-09-2024 10:47,,red,TRUE,red,1354,response,task,red,keydown(r),21748,21747,20642,20642,20393,21525,,green
8,Inter-trial interval,canvas.Screen,2_0_6_2,26-09-2024 10:47,,red,,,251,timeout,task,,,22023,22023,21510,21749,21525,21776,,green
8,Trial,flow.Sequence,2_0_6,26-09-2024 10:47,,red,,,1881,completion,task,,,22023,22023,20389,20390,20142,21776,,green
8,Fixation cross,canvas.Screen,2_0_7_0,26-09-2024 10:47,,blue,,,250,timeout,task,,,22276,22276,22023,22023,21776,22026,,red
8,Stroop screen,canvas.Screen,2_0_7_1,26-09-2024 10:47,,blue,TRUE,blue,887,response,task,blue,keydown(b),22914,22913,22276,22276,22026,22692,,red
8,Inter-trial interval,canvas.Screen,2_0_7_2,26-09-2024 10:47,,blue,,,251,timeout,task,,,23189,23189,22675,22914,22692,22943,,red
8,Trial,flow.Sequence,2_0_7,26-09-2024 10:47,,blue,,,1413,completion,task,,,23190,23189,22023,22023,21776,22943,,red
8,Fixation cross,canvas.Screen,2_0_8_0,26-09-2024 10:47,,red,,,249,timeout,task,,,23440,23440,23189,23190,22943,23192,,blue
8,Stroop screen,canvas.Screen,2_0_8_1,26-09-2024 10:47,,red,TRUE,red,948,response,task,red,keydown(r),24142,24140,23440,23440,23192,23909,,blue
8,Inter-trial interval,canvas.Screen,2_0_8_2,26-09-2024 10:47,,red,,,250,timeout,task,,,24408,24407,23893,24143,23909,24159,,blue
8,Trial,flow.Sequence,2_0_8,26-09-2024 10:47,,red,,,1464,completion,task,,,24408,24407,23189,23190,22943,24159,,blue
8,Fixation cross,canvas.Screen,2_0_9_0,26-09-2024 10:47,,red,,,2.51E+20,timeout,task,,,24660,24660,24407,24408,24159,2440966,,red
8,Stroop screen,canvas.Screen,2_0_9_1,26-09-2024 10:47,,red,TRUE,red,6.73E+19,response,task,red,keydown(r),25084,25083,24660,24660,2440966,24859,,red
8,Inter-trial interval,canvas.Screen,2_0_9_2,26-09-2024 10:47,,red,,,2.51E+20,timeout,task,,,25356,25356,24843,25084,24859,2510966,,red
8,Trial,flow.Sequence,2_0_9,26-09-2024 10:47,,red,,,1197,completion,task,,,25356,25356,24407,24408,24159,2510966,,red
8,Fixation cross,canvas.Screen,2_0_10_0,26-09-2024 10:47,,green,,,2.50E+20,timeout,task,,,25606,25605,25356,25356,2510966,25360,,blue
8,Stroop screen,canvas.Screen,2_0_10_1,26-09-2024 10:47,,green,TRUE,green,1053,response,task,green,keydown(g),26414,26413,25605,25606,25360,26193,,blue
8,Inter-trial interval,canvas.Screen,2_0_10_2,26-09-2024 10:47,,green,,,249,timeout,task,,,26690,26689,26176,26414,26193,26442,,blue
8,Trial,flow.Sequence,2_0_10,26-09-2024 10:47,,green,,,1.58E+21,completion,task,,,26691,26689,25356,25356,2510966,26442,,blue
8,Fixation cross,canvas.Screen,2_0_11_0,26-09-2024 10:47,,blue,,,251,timeout,task,,,26940,26940,26689,26691,26442,26693,,green
8,Stroop screen,canvas.Screen,2_0_11_1,26-09-2024 10:47,,blue,TRUE,blue,876,response,task,blue,keydown(b),27571,27569,26940,26940,26693,27342,,green
8,Inter-trial interval,canvas.Screen,2_0_11_2,26-09-2024 10:48,,blue,,,2.51E+20,timeout,task,,,27839,27838,27326,27571,27342,2759266,,green
8,Trial,flow.Sequence,2_0_11,26-09-2024 10:48,,blue,,,1396,completion,task,,,27839,27838,26689,26691,26442,2759266,,green
8,Fixation cross,canvas.Screen,2_0_12_0,26-09-2024 10:48,,orange,,,2.50E+20,timeout,task,,,28090,28089,27838,27839,2759266,27843,,red
8,Stroop screen,canvas.Screen,2_0_12_1,26-09-2024 10:48,,orange,TRUE,orange,1159,response,task,orange,keydown(o),29002,29002,28089,28090,27843,28776,,red
8,Inter-trial interval,canvas.Screen,2_0_12_2,26-09-2024 10:48,,orange,,,2.50E+20,timeout,task,,,29274,29274,28760,29002,28776,2902566,,red
8,Trial,flow.Sequence,2_0_12,26-09-2024 10:48,,orange,,,1.68E+21,completion,task,,,29274,29274,27838,27839,2759266,2902566,,red
8,Fixation cross,canvas.Screen,2_0_13_0,26-09-2024 10:48,,green,,,2.50E+20,timeout,task,,,29523,29522,29274,29275,2902566,29276,,green
8,Stroop screen,canvas.Screen,2_0_13_1,26-09-2024 10:48,,green,TRUE,green,906,response,task,green,keydown(g),30183,30182,29522,29524,29276,29960,,green
8,Inter-trial interval,canvas.Screen,2_0_13_2,26-09-2024 10:48,,green,,,249,timeout,task,,,30455,30455,29943,30183,29960,30209,,green
8,Trial,flow.Sequence,2_0_13,26-09-2024 10:48,,green,,,1.43E+21,completion,task,,,30455,30455,29274,29275,2902566,30209,,green
8,Fixation cross,canvas.Screen,2_0_14_0,26-09-2024 10:48,,orange,,,250,timeout,task,,,30706,30705,30455,30455,30209,30459,,green
8,Stroop screen,canvas.Screen,2_0_14_1,26-09-2024 10:48,,orange,TRUE,orange,1087,response,task,orange,keydown(o),31548,31546,30705,30706,30459,31326,,green
8,Inter-trial interval,canvas.Screen,2_0_14_2,26-09-2024 10:48,,orange,,,250,timeout,task,,,31821,31821,31309,31548,31326,31576,,green
8,Trial,flow.Sequence,2_0_14,26-09-2024 10:48,,orange,,,1612,completion,task,,,31821,31821,30455,30455,30209,31576,,green
8,Fixation cross,canvas.Screen,2_0_15_0,26-09-2024 10:48,,orange,,,250,timeout,task,,,32076,32076,31821,31821,31576,31826,,orange
8,Stroop screen,canvas.Screen,2_0_15_1,26-09-2024 10:48,,orange,TRUE,orange,725,response,task,orange,keydown(o),32552,32551,32076,32077,31826,32326,,orange
8,Inter-trial interval,canvas.Screen,2_0_15_2,26-09-2024 10:48,,orange,,,2.51E+20,timeout,task,,,32821,32821,32310,32552,32326,3257666,,orange
8,Trial,flow.Sequence,2_0_15,26-09-2024 10:48,,orange,,,1245,completion,task,,,32822,32821,31821,31821,31576,3257666,,orange
8,Fixation cross,canvas.Screen,2_0_16_0,26-09-2024 10:48,,blue,,,"2,49E+16",timeout,task,,,33073,33072,32821,32822,3257666,3282566,,blue
8,Stroop screen,canvas.Screen,2_0_16_1,26-09-2024 10:48,,blue,TRUE,blue,7.75E+19,response,task,blue,keydown(b),33601,33601,33072,33074,3282566,33376,,blue
8,Inter-trial interval,canvas.Screen,2_0_16_2,26-09-2024 10:48,,blue,,,250,timeout,task,,,33874,33874,33360,33602,33376,33626,,blue
8,Trial,flow.Sequence,2_0_16,26-09-2024 10:48,,blue,,,1.30E+21,completion,task,,,33874,33874,32821,32822,3257666,33626,,blue
8,Fixation cross,canvas.Screen,2_0_17_0,26-09-2024 10:48,,green,,,250,timeout,task,,,34124,34123,33874,33874,33626,33876,,orange
8,Stroop screen,canvas.Screen,2_0_17_1,26-09-2024 10:48,,green,TRUE,green,1347,response,task,green,keydown(g),35224,35223,34123,34124,33876,35009,,orange
8,Inter-trial interval,canvas.Screen,2_0_17_2,26-09-2024 10:48,,green,,,2.51E+19,timeout,task,,,35506,35506,34976,35224,35009,3525966,,orange
8,Trial,flow.Sequence,2_0_17,26-09-2024 10:48,,green,,,1880,completion,task,,,35506,35506,33874,33874,33626,3525966,,orange
8,Fixation cross,canvas.Screen,2_0_18_0,26-09-2024 10:48,,red,,,2.50E+19,timeout,task,,,35758,35758,35506,35506,3525966,35510,,red
8,Stroop screen,canvas.Screen,2_0_18_1,26-09-2024 10:48,,red,TRUE,red,750,response,task,red,keydown(r),36262,36260,35758,35758,35510,36043,,red
8,Inter-trial interval,canvas.Screen,2_0_18_2,26-09-2024 10:48,,red,,,249,timeout,task,,,36539,36539,36025,36262,36043,36292,,red
8,Trial,flow.Sequence,2_0_18,26-09-2024 10:48,,red,,,1.28E+21,completion,task,,,36540,36539,35506,35506,3525966,36292,,red
8,Fixation cross,canvas.Screen,2_0_19_0,26-09-2024 10:48,,blue,,,250,timeout,task,,,36790,36789,36539,36541,36292,36542,,blue
8,Stroop screen,canvas.Screen,2_0_19_1,26-09-2024 10:48,,blue,TRUE,blue,787,response,task,blue,keydown(b),37331,37329,36789,36790,36542,37109,,blue
8,Inter-trial interval,canvas.Screen,2_0_19_2,26-09-2024 10:48,,blue,,,2.51E+19,timeout,task,,,37606,37606,37092,37331,37109,3735966,,blue
8,Trial,flow.Sequence,2_0_19,26-09-2024 10:48,,blue,,,1314,completion,task,,,37607,37606,36539,36541,36292,3735966,,blue
8,Fixation cross,canvas.Screen,2_0_20_0,26-09-2024 10:48,,green,,,250,timeout,task,,,37856,37856,37606,37607,3735966,3760966,,green
8,Stroop screen,canvas.Screen,2_0_20_1,26-09-2024 10:48,,green,TRUE,green,7.91E+19,response,task,green,keydown(g),38402,38401,37856,37856,3760966,38176,,green
8,Inter-trial interval,canvas.Screen,2_0_20_2,26-09-2024 10:48,,green,,,250,timeout,task,,,38673,38673,38160,38402,38176,38426,,green
8,Trial,flow.Sequence,2_0_20,26-09-2024 10:48,,green,,,1.31E+21,completion,task,,,38674,38673,37606,37607,3735966,38426,,green
8,Fixation cross,canvas.Screen,2_0_21_0,26-09-2024 10:48,,red,,,250,timeout,task,,,38922,38922,38673,38674,38426,38676,,orange
8,Stroop screen,canvas.Screen,2_0_21_1,26-09-2024 10:48,,red,TRUE,red,913,response,task,orange,keydown(o),39592,39589,38922,38923,38676,39359,,orange
8,Inter-trial interval,canvas.Screen,2_0_21_2,26-09-2024 10:48,,red,,,233,timeout,task,,,39840,39839,39343,39592,39359,39592,,orange
8,Trial,flow.Sequence,2_0_21,26-09-2024 10:48,,red,,,1413,completion,task,,,39840,39839,38673,38674,38426,39592,,orange
8,Fixation cross,canvas.Screen,2_0_22_0,26-09-2024 10:48,,green,,,251,timeout,task,,,40092,40092,39839,39841,39592,39843,,red
8,Stroop screen,canvas.Screen,2_0_22_1,26-09-2024 10:48,,green,TRUE,green,1470,response,task,green,keydown(g),41315,41313,40092,40093,39843,41093,,red
8,Inter-trial interval,canvas.Screen,2_0_22_2,26-09-2024 10:48,,green,,,2.33E+21,timeout,task,,,41572,41571,41076,41315,41093,41325994,,red
8,Trial,flow.Sequence,2_0_22,26-09-2024 10:48,,green,,,1979,completion,task,,,41572,41571,39839,39840,39592,41325994,,red
8,Fixation cross,canvas.Screen,2_0_23_0,26-09-2024 10:48,,blue,,,2.33E+21,timeout,task,,,41809,41809,41571,41572,41325994,41559,,orange
8,Stroop screen,canvas.Screen,2_0_23_1,26-09-2024 10:48,,blue,TRUE,blue,1157,response,task,blue,keydown(b),42717,42716,41809,41809,41559,42493,,orange
8,Inter-trial interval,canvas.Screen,2_0_23_2,26-09-2024 10:48,,blue,,,233,timeout,task,,,42974,42973,42476,42718,42493,42726,,orange
8,Trial,flow.Sequence,2_0_23,26-09-2024 10:48,,blue,,,1.65E+21,completion,task,,,42974,42973,41571,41572,41325994,42726,,orange
8,Stroop task,flow.Loop,2_0,26-09-2024 10:48,,,,,29281,completion,,,,42974,42973,1367566,13924,13692,42726,,
8,Task frame,canvas.Frame,2,26-09-2024 10:48,,,,,29282,,,,,42974,42974,1367566,13922,13692,42743,,
8,Thanks,html.Screen,3,26-09-2024 10:48,,,,,16,timeout,,,,42979,42979,42726,42974,42743,42759,,
8,root,flow.Sequence,,26-09-2024 10:48,,,,,42203,completion,,,,42981,42979,759,991,776,42759,,
9,root,flow.Sequence,,2024-09-26T08:48:14.765Z,,,,,42203,completion,,,,42981,42979,759,991,776,42759,,
9,sender,sender_type,sender_id,timestamp,meta,color,correct,correctResponse,duration,ended_on,phase,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word
9,Instruction,html.Screen,0,26-09-2024 10:48,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""da-DK"",""locale"":""da"",""timeZone"":""Europe/Copenhagen"",""timezoneOffset"":-120,""screen_width"":1536,""screen_height"":864,""scroll_width"":792,""scroll_height"":696,""window_innerWidth"":792,""window_innerHeight"":744,""devicePixelRatio"":1.25}",,,,4.26E+19,response,,continue,keypress(Space),4.29E+20,4.29E+20,25586,3.72E+19,2726,427718,{},
9,Fixation cross,canvas.Screen,1_0_0_0,26-09-2024 10:48,,red,,,5.00E+19,timeout,practice,,,43360,432555,42771336,4.29E+20,427718,432719,,red
9,Stroop screen,canvas.Screen,1_0_0_1,26-09-2024 10:48,,red,SAND,red,"7,2E+15",response,practice,red,keydown(r),4.40E+21,4.40E+20,432555,4.34E+21,432719,439054,,red
9,Inter-trial interval,canvas.Screen,1_0_0_2,26-09-2024 10:48,,red,,,500,timeout,practice,,,4.45E+20,443886,438887,4.40E+20,439054,444054,,red
9,Trial,flow.Sequence,1_0_0,26-09-2024 10:48,,red,,,1.62E+20,completion,practice,,,4.45E+20,443886,42771336,4.29E+20,427718,444054,,red
9,Fixation cross,canvas.Screen,1_0_1_0,26-09-2024 10:48,,orange,,,5.00E+19,timeout,practice,,,4.50E+20,448888,443886,444935,444054,449055,,orange
9,Stroop screen,canvas.Screen,1_0_1_1,26-09-2024 10:48,,orange,SAND,orange,6.75E+18,response,practice,orange,keydown(o),4.56E+21,4.56E+21,448888,4.50E+21,449055,454886,,orange
9,Inter-trial interval,canvas.Screen,1_0_1_2,26-09-2024 10:48,,orange,,,5.00E+19,timeout,practice,,,4.61E+20,459721,454721,4.56E+20,454886,459888,,orange
9,Trial,flow.Sequence,1_0_1,26-09-2024 10:48,,orange,,,1.57E+19,completion,practice,,,4.61E+21,459721,443886,444935,444054,459888,,orange
9,Fixation cross,canvas.Screen,1_0_2_0,26-09-2024 10:48,,green,,,5.00E+18,timeout,practice,,,4.66E+20,464721,459721,4.61E+20,459888,464887,,green
9,Stroop screen,canvas.Screen,1_0_2_1,26-09-2024 10:48,,green,SAND,green,5.87E+18,response,practice,green,keydown(g),4.71E+20,470755,464721,4.66E+20,464887,469888,,green
9,Inter-trial interval,canvas.Screen,1_0_2_2,26-09-2024 10:48,,green,,,5.00E+18,timeout,practice,,,475765,474721,469721,4.71E+20,469888,474887,,green
9,Trial,flow.Sequence,1_0_2,26-09-2024 10:48,,green,,,1.48E+20,completion,practice,,,4.76E+20,474721,459721,4.61E+20,459888,474887,,green
9,Fixation cross,canvas.Screen,1_0_3_0,26-09-2024 10:48,,blue,,,5.00E+18,timeout,practice,,,4.81E+20,47972,474721,47577,474887,479885,,blue
9,Stroop screen,canvas.Screen,1_0_3_1,26-09-2024 10:48,,blue,SAND,blue,7.35E+18,response,practice,blue,keydown(b),4.87E+21,4.87E+21,47972,480765,479885,486386,,blue
9,Inter-trial interval,canvas.Screen,1_0_3_2,26-09-2024 10:48,,blue,,,5.00E+19,timeout,practice,,,4.92E+21,49122,486054,4.87E+20,486386,491387,,blue
9,Trial,flow.Sequence,1_0_3,26-09-2024 10:48,,blue,,,1.63E+19,completion,practice,,,492265,49122,474721,4.76E+20,474887,491387,,blue
9,Practice task,flow.Loop,1_0,26-09-2024 10:48,,,,,6.35E+19,completion,,,,4.92E+21,49122,42771336,4.29E+20,427718,491387,,
9,Practice frame,canvas.Frame,1,26-09-2024 10:48,,,,,6.46E+19,,,,,4.92E+20,4.92E+20,42771336,4.29E+21,427718,49155,,
9,Fixation cross,canvas.Screen,2_0_0_0,26-09-2024 10:48,,blue,,,5.00E+18,timeout,task,,,4.97E+21,496384,491387,492285,49155,496553,,blue
9,Stroop screen,canvas.Screen,2_0_0_1,26-09-2024 10:48,,blue,SAND,blue,6.19E+18,response,task,blue,keydown(b),5.03E+20,50274,496384,4.97E+20,496553,501888,,blue
9,Inter-trial interval,canvas.Screen,2_0_0_2,26-09-2024 10:48,,blue,,,5.00E+18,timeout,task,,,507765,50672,501717,5.03E+21,501888,506887,,blue
9,Trial,flow.Sequence,2_0_0,26-09-2024 10:48,,blue,,,1517,completion,task,,,5.08E+21,50672,491387,492285,49155,506887,,blue
9,Fixation cross,canvas.Screen,2_0_1_0,26-09-2024 10:48,,orange,,,5.00E+19,timeout,task,,,5.13E+21,51172,50672,5.08E+20,506887,511884,,orange
9,Stroop screen,canvas.Screen,2_0_1_1,26-09-2024 10:48,,orange,SAND,orange,7.14E+18,response,task,orange,keydown(o),519035,51902,51172,5.13E+20,511884,51805,,orange
9,Inter-trial interval,canvas.Screen,2_0_1_2,26-09-2024 10:48,,orange,,,5.00E+18,timeout,task,,,5.24E+21,522884,517886,5.19E+21,51805,523053,,orange
9,Trial,flow.Sequence,2_0_1,26-09-2024 10:48,,orange,,,1.60E+20,completion,task,,,52393,522884,50672,5.08E+21,506887,523053,,orange
9,Fixation cross,canvas.Screen,2_0_2_0,26-09-2024 10:48,,red,,,5.00E+18,timeout,task,,,5.29E+20,527883,522884,5.24E+20,523053,528052,,green
9,Stroop screen,canvas.Screen,2_0_2_1,26-09-2024 10:48,,red,SAND,red,"8,24E+15",response,task,red,keydown(r),536305,5.36E+21,527883,5.29E+21,528052,535383,,green
9,Inter-trial interval,canvas.Screen,2_0_2_2,26-09-2024 10:48,,red,,,5.00E+19,timeout,task,,,5.41E+21,54022,535217,5.36E+20,535383,540384,,green
9,Trial,flow.Sequence,2_0_2,26-09-2024 10:48,,red,,,1.72E+19,completion,task,,,5.41E+20,54022,522884,5.24E+20,523053,540384,,green
9,Fixation cross,canvas.Screen,2_0_3_0,26-09-2024 10:48,,red,,,500,timeout,task,,,54626,545219,54022,541265,540384,545384,,red
9,Stroop screen,canvas.Screen,2_0_3_1,26-09-2024 10:48,,red,SAND,red,6.89E+18,response,task,red,keydown(r),5.52E+20,552275,545219,5.46E+21,545384,551385,,red
9,Inter-trial interval,canvas.Screen,2_0_3_2,26-09-2024 10:48,,red,,,500,timeout,task,,,5.57E+21,556219,55122,5.52E+21,551385,556385,,red
9,Trial,flow.Sequence,2_0_3,26-09-2024 10:48,,red,,,15835,completion,task,,,5.57E+20,556219,54022,541265,540384,556385,,red
9,Fixation cross,canvas.Screen,2_0_4_0,26-09-2024 10:48,,orange,,,5.00E+18,timeout,task,,,5.62E+20,561219,556219,557265,556385,561383,,blue
9,Stroop screen,canvas.Screen,2_0_4_1,26-09-2024 10:48,,orange,FALSK,orange,6.74E+18,response,task,green,keydown(g),568135,568125,561219,5.62E+21,561383,56722,,blue
9,Inter-trial interval,canvas.Screen,2_0_4_2,26-09-2024 10:48,,orange,,,5.00E+18,timeout,task,,,5.73E+20,572051,567052,5.68E+21,56722,572218,,blue
9,Trial,flow.Sequence,2_0_4,26-09-2024 10:48,,orange,,,1.57E+20,completion,task,,,573095,572051,556219,557265,556385,572218,,blue
9,Fixation cross,canvas.Screen,2_0_5_0,26-09-2024 10:48,,green,,,500,timeout,task,,,5.78E+21,577051,572051,573095,572218,577218,,red
9,Stroop screen,canvas.Screen,2_0_5_1,26-09-2024 10:48,,green,SAND,green,1.48E+19,response,task,green,keydown(g),5.92E+21,5.92E+20,577051,578095,577218,591052,,red
9,Inter-trial interval,canvas.Screen,2_0_5_2,26-09-2024 10:48,,green,,,500,timeout,task,,,5.97E+21,595883,590884,5.92E+20,591052,596052,,red
9,Trial,flow.Sequence,2_0_5,26-09-2024 10:48,,green,,,23665,completion,task,,,5.97E+20,595883,572051,573095,572218,596052,,red
9,Fixation cross,canvas.Screen,2_0_6_0,26-09-2024 10:48,,blue,,,500,timeout,task,,,6.02E+21,600883,595883,5.97E+20,596052,601052,,green
9,Stroop screen,canvas.Screen,2_0_6_1,26-09-2024 10:48,,blue,SAND,blue,8.36E+18,response,task,blue,keydown(b),6.09E+21,6.09E+21,600883,6.02E+21,601052,60855,,green
9,Inter-trial interval,canvas.Screen,2_0_6_2,26-09-2024 10:48,,blue,,,5.00E+19,timeout,task,,,61442,613382,608383,6.09E+20,60855,613549,,green
9,Trial,flow.Sequence,2_0_6,26-09-2024 10:48,,blue,,,1733,completion,task,,,6.14E+20,613382,595883,59693,596052,613549,,green
