,ID,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
76,4467,target,canvas.Screen,12_0_0_5_5,response,1394.0,90720.0,90720.0,90736.0,92114.0,92107.0,2024-09-12T08:23:50.192Z,92119.0,response_natural,n,bunny,ROSE,Inc_Nat_Nat,long,incongruent,m,m,False
83,4467,target,canvas.Screen,12_0_0_6_5,response,1370.0,92870.0,92869.0,92887.0,94239.0,94229.0,2024-09-12T08:23:52.314Z,94253.0,response_natural,n,barn,TUNA,Inc_Synth_Nat,long,incongruent,n,n,True
90,4467,target,canvas.Screen,12_0_0_7_5,response,1121.0,95004.0,95003.0,95019.0,96124.0,96117.0,2024-09-12T08:23:54.202Z,96136.0,response_natural,n,moss,MOSS,Con_Nat,long,congruent,n,n,True
97,4467,target,canvas.Screen,12_0_0_8_5,response,1060.0,96887.0,96886.0,96903.0,97946.0,97938.0,2024-09-12T08:23:56.023Z,97953.0,response_manmade,m,canon,CANON,Con_Synth,long,congruent,m,m,True
104,4467,target,canvas.Screen,12_0_0_9_5,response,1019.0000000000146,98704.00000000001,98703.0,98720.0,99722.00000000001,99713.00000000001,2024-09-12T08:23:57.798Z,99737.0,response_natural,n,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,m,False
111,4467,target,canvas.Screen,12_0_0_10_5,response,949.0,100487.00000000001,100487.0,100503.0,101436.0,101428.0,2024-09-12T08:23:59.513Z,101453.0,response_manmade,m,ferry,FERRY,Con_Synth,long,congruent,m,m,True
118,4467,target,canvas.Screen,12_0_0_11_5,response,960.0,102204.00000000001,102203.0,102220.0,103163.0,103154.0,2024-09-12T08:24:01.239Z,103169.0,response_natural,n,arrow,ARROW,Con_Synth,long,congruent,m,m,False
125,4467,target,canvas.Screen,12_0_0_12_5,response,1556.0,103920.0,103920.0,103936.0,105476.0,105468.0,2024-09-12T08:24:03.553Z,105487.0,response_natural,n,canoe,CANOE,Con_Synth,long,congruent,m,m,False
132,4467,target,canvas.Screen,12_0_0_13_5,response,1334.0,106237.00000000001,106237.0,106253.0,107571.0,107562.0,2024-09-12T08:24:05.647Z,107587.0,response_natural,n,ocean,TREE,Inc_Nat_Nat,long,incongruent,m,m,False
139,4467,target,canvas.Screen,12_0_0_14_5,response,1193.0,108336.0,108336.0,108353.0,109529.0,109519.0,2024-09-12T08:24:07.604Z,109537.0,response_manmade,m,deck,PLATE,Inc_Synth_Synth,long,incongruent,m,m,True
146,4467,target,canvas.Screen,12_0_0_15_5,response,1523.0,110287.0,110287.0,110303.0,111810.0,111801.0,2024-09-12T08:24:09.886Z,111820.0,response_natural,n,bowl,WOLF,Inc_Synth_Nat,long,incongruent,n,n,True
153,4467,target,canvas.Screen,12_0_0_16_5,response,1219.0,112571.0,112570.0,112587.0,113789.0,113780.0,2024-09-12T08:24:11.865Z,113803.0,response_manmade,m,stair,STAIR,Con_Synth,long,congruent,m,m,True
160,4467,target,canvas.Screen,12_0_0_17_5,response,887.0,114554.0,114553.0,114570.0,115440.0,115431.0,2024-09-12T08:24:13.516Z,115454.0,response_natural,n,fort,GOAT,Inc_Synth_Nat,long,incongruent,n,n,True
167,4467,target,canvas.Screen,12_0_0_18_5,response,1355.0,116204.00000000001,116204.0,116219.0,117559.0,117550.0,2024-09-12T08:24:15.635Z,117570.0,response_manmade,m,jeans,JEANS,Con_Synth,long,congruent,m,m,True
174,4467,target,canvas.Screen,12_0_0_19_5,response,1111.0,118321.0,118320.0,118337.0,119431.0,119420.0,2024-09-12T08:24:17.504Z,119437.0,response_manmade,m,linen,LINEN,Con_Synth,long,congruent,m,m,True
181,4467,target,canvas.Screen,12_0_0_20_5,response,949.0,120188.0,120187.0,120204.0,121136.0,121127.00000000001,2024-09-12T08:24:19.211Z,121154.0,response_manmade,m,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,m,True
188,4467,target,canvas.Screen,12_0_0_21_5,response,878.0,121904.0,121904.0,121920.0,122782.0,122772.0,2024-09-12T08:24:20.857Z,122787.0,response_natural,n,wasp,WASP,Con_Nat,long,congruent,n,n,True
195,4467,target,canvas.Screen,12_0_0_22_5,response,1382.0,123538.0,123537.0,123554.0,124919.0,124916.0,2024-09-12T08:24:23.000Z,124937.0,response_manmade,m,plum,PLUM,Con_Nat,long,congruent,n,n,False
202,4467,target,canvas.Screen,12_0_0_23_5,response,796.0,125688.0,125687.0,125704.0,126483.0,126473.0,2024-09-12T08:24:24.557Z,126487.0,response_natural,n,shark,HILL,Inc_Nat_Nat,long,incongruent,m,m,False
209,4467,target,canvas.Screen,12_0_0_24_5,response,939.9999999999854,127238.0,127237.0,127253.0,128176.99999999999,128169.00000000001,2024-09-12T08:24:26.253Z,128187.0,response_manmade,m,reef,REEF,Con_Nat,long,congruent,n,n,False
216,4467,target,canvas.Screen,12_0_0_25_5,response,897.0,128938.00000000001,128937.0,128954.0,129834.0,129824.99999999999,2024-09-12T08:24:27.910Z,129854.0,response_manmade,m,wheat,BRICK,Inc_Nat_Synth,long,incongruent,m,m,True
223,4467,target,canvas.Screen,12_0_0_26_5,response,968.0,130604.99999999999,130604.0,130620.0,131572.0,131563.00000000003,2024-09-12T08:24:29.647Z,131588.0,response_manmade,m,tongs,TONGS,Con_Synth,long,congruent,m,m,True
230,4467,target,canvas.Screen,12_0_0_27_5,response,916.0,132338.0,132337.0,132354.0,133253.0,133244.0,2024-09-12T08:24:31.328Z,133271.0,response_natural,n,earth,EARTH,Con_Nat,long,congruent,n,n,True
237,4467,target,canvas.Screen,12_0_0_28_5,response,1052.0,134022.0,134021.0,134037.0,135073.0,135062.0,2024-09-12T08:24:33.146Z,135088.0,response_manmade,m,moose,PORCH,Inc_Nat_Synth,long,incongruent,m,m,True
244,4467,target,canvas.Screen,12_0_0_29_5,response,864.0,135839.0,135837.0,135854.0,136701.0,136692.0,2024-09-12T08:24:34.776Z,136720.0,response_natural,n,lemon,DUCK,Inc_Nat_Nat,long,incongruent,m,m,False
251,4467,target,canvas.Screen,12_0_0_30_5,response,1203.0,137472.0,137471.0,137488.0,138674.0,138665.0,2024-09-12T08:24:36.749Z,138687.0,response_natural,n,hare,HARE,Con_Nat,long,congruent,n,n,True
258,4467,target,canvas.Screen,12_0_0_31_5,response,1298.0,139438.00000000003,139437.0,139454.0,140735.0,140724.0,2024-09-12T08:24:38.808Z,140737.0,response_manmade,m,broom,BROOM,Con_Synth,long,congruent,m,m,True
265,4467,target,canvas.Screen,12_0_0_32_5,response,870.0,141488.0,141487.0,141504.0,142357.0,142350.0,2024-09-12T08:24:40.434Z,142371.0,response_natural,n,clam,CLAM,Con_Nat,long,congruent,n,n,True
272,4467,target,canvas.Screen,12_0_0_33_5,response,859.0,143120.0,143120.0,143137.0,143979.0,143969.0,2024-09-12T08:24:42.053Z,143987.0,response_manmade,m,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,m,m,True
279,4467,target,canvas.Screen,12_0_0_34_5,response,979.0,144738.0,144737.0,144754.0,145716.0,145706.0,2024-09-12T08:24:43.790Z,145721.0,response_manmade,m,apron,APRON,Con_Synth,long,congruent,m,m,True
286,4467,target,canvas.Screen,12_0_0_35_5,response,1191.0,146471.0,146471.0,146487.0,147662.0,147652.00000000003,2024-09-12T08:24:45.736Z,147671.0,response_manmade,m,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,m,True
293,4467,target,canvas.Screen,12_0_0_36_5,response,980.0,148422.0,148421.0,148437.0,149401.0,149391.0,2024-09-12T08:24:47.475Z,149404.0,response_natural,n,stone,STONE,Con_Nat,long,congruent,n,n,True
300,4467,target,canvas.Screen,12_0_0_37_5,response,879.0000000000291,150155.0,150154.0,150172.0,151033.00000000003,151023.0,2024-09-12T08:24:49.107Z,151037.0,response_manmade,m,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,m,m,True
307,4467,target,canvas.Screen,12_0_0_38_5,response,1786.0,151789.00000000003,151788.0,151804.0,153574.0,153564.0,2024-09-12T08:24:51.648Z,153588.0,response_manmade,m,boar,BOAR,Con_Nat,long,congruent,n,n,False
314,4467,target,canvas.Screen,12_0_0_39_5,response,1092.0,154341.0,154337.0,154354.0,155429.0,155421.0,2024-09-12T08:24:53.504Z,155437.0,response_manmade,m,wire,CABIN,Inc_Synth_Synth,long,incongruent,m,m,True
321,4467,target,canvas.Screen,12_0_0_40_5,response,1079.0,156189.0,156188.0,156204.0,157267.0,157258.0,2024-09-12T08:24:55.341Z,157270.0,response_natural,n,pipe,LION,Inc_Synth_Nat,long,incongruent,n,n,True
328,4467,target,canvas.Screen,12_0_0_41_5,response,884.0,158022.0,158021.0,158037.0,158905.0,158895.0,2024-09-12T08:24:56.978Z,158921.0,response_manmade,m,bell,WHEEL,Inc_Synth_Synth,long,incongruent,m,m,True
335,4467,target,canvas.Screen,12_0_0_42_5,response,1014.0,159671.0,159670.0,159688.0,160684.0,160674.0,2024-09-12T08:24:58.757Z,160687.0,response_natural,n,crab,CRAB,Con_Nat,long,congruent,n,n,True
342,4467,target,canvas.Screen,12_0_0_43_5,response,1196.0,161438.00000000003,161438.0,161454.0,162634.0,162624.0,2024-09-12T08:25:00.707Z,162637.0,response_manmade,m,stick,STICK,Con_Nat,long,congruent,n,n,False
349,4467,target,canvas.Screen,12_0_0_44_5,response,865.0,163389.0,163388.0,163404.0,164253.0,164241.0,2024-09-12T08:25:02.324Z,164254.0,response_natural,n,swan,SWAN,Con_Nat,long,congruent,n,n,True
356,4467,target,canvas.Screen,12_0_0_45_5,response,935.0,165005.0,165004.0,165021.0,165939.0,165929.0,2024-09-12T08:25:04.012Z,165955.0,response_manmade,m,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,m,True
363,4467,target,canvas.Screen,12_0_0_46_5,response,884.0,166722.0,166721.0,166738.0,167605.0,167595.0,2024-09-12T08:25:05.678Z,167621.0,response_manmade,m,swamp,DRILL,Inc_Nat_Synth,long,incongruent,m,m,True
370,4467,target,canvas.Screen,12_0_0_47_5,response,887.0,168372.0,168371.0,168388.0,169258.0,169248.0,2024-09-12T08:25:07.331Z,169271.0,response_natural,n,fruit,BEAR,Inc_Nat_Nat,long,incongruent,m,m,False
377,4467,target,canvas.Screen,12_0_0_48_5,response,1025.0,170022.0,170021.0,170038.0,171046.0,171035.0,2024-09-12T08:25:09.118Z,171054.0,response_manmade,m,flute,FLUTE,Con_Synth,long,congruent,m,m,True
384,4467,target,canvas.Screen,12_0_0_49_5,timeout,2000.0,171805.0,171805.0,171821.0,173805.0,173805.0,2024-09-12T08:25:11.888Z,173821.0,,,slug,SLUG,Con_Nat,long,congruent,n,,False
391,4467,target,canvas.Screen,12_0_0_50_5,response,1049.0,174571.0,174570.0,174588.0,175619.0,175608.0,2024-09-12T08:25:13.691Z,175621.0,response_manmade,m,cake,TRASH,Inc_Synth_Synth,long,incongruent,m,m,True
398,4467,target,canvas.Screen,12_0_0_51_5,response,1470.0,176372.0,176371.0,176387.0,177841.0,177831.00000000003,2024-09-12T08:25:15.913Z,177855.0,response_manmade,m,eagle,WAGON,Inc_Nat_Synth,long,incongruent,m,m,True
405,4467,target,canvas.Screen,12_0_0_52_5,response,1013.0,178605.0,178605.0,178621.0,179618.0,179607.0,2024-09-12T08:25:17.690Z,179621.0,response_manmade,m,scarf,SCARF,Con_Synth,long,congruent,m,m,True
412,4467,target,canvas.Screen,12_0_0_53_5,response,994.0,180372.0,180371.0,180388.0,181365.0,181353.0,2024-09-12T08:25:19.436Z,181371.0,response_natural,n,peas,PEAS,Con_Nat,long,congruent,n,n,True
419,4467,target,canvas.Screen,12_0_0_54_5,response,964.0,182122.0,182122.0,182138.0,183086.0,183075.00000000003,2024-09-12T08:25:21.158Z,183088.0,response_manmade,m,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,m,True
426,4467,target,canvas.Screen,12_0_0_55_5,response,1694.0,183839.0,183838.0,183855.0,185532.0,185526.0,2024-09-12T08:25:23.609Z,185537.0,response_natural,n,shell,DIRT,Inc_Nat_Nat,long,incongruent,m,m,False
433,4467,target,canvas.Screen,12_0_0_56_5,response,928.0,186289.00000000003,186288.0,186305.0,187216.0,187205.0,2024-09-12T08:25:25.288Z,187221.0,response_manmade,m,stove,STOVE,Con_Synth,long,congruent,m,m,True
440,4467,target,canvas.Screen,12_0_0_57_5,response,858.0,187974.00000000003,187972.0,187987.0,188830.0,188820.0,2024-09-12T08:25:26.902Z,188837.0,response_natural,n,pear,PEAR,Con_Nat,long,congruent,n,n,True
447,4467,target,canvas.Screen,12_0_0_58_5,response,1442.0,189590.0,189588.0,189605.0,191030.0,191019.0,2024-09-12T08:25:29.102Z,191037.0,response_manmade,m,flask,FLASK,Con_Synth,long,congruent,m,m,True
454,4467,target,canvas.Screen,12_0_0_59_5,response,1153.0,191789.00000000003,191788.0,191805.0,192941.0,192930.0,2024-09-12T08:25:31.013Z,192955.0,response_natural,n,sink,LAMB,Inc_Synth_Nat,long,incongruent,n,n,True
463,4467,target,canvas.Screen,12_1_0_0_4,response,993.0,204259.0,204257.0,204272.0,205250.0,205239.0,2024-09-12T08:25:43.321Z,205255.0,response_manmade,m,tank,TANK,Con_Synth,short,congruent,m,m,True
469,4467,target,canvas.Screen,12_1_0_1_4,response,919.0,205923.0,205922.0,205939.0,206841.0,206830.0,2024-09-12T08:25:44.912Z,206855.0,response_manmade,m,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,n,False
475,4467,target,canvas.Screen,12_1_0_2_4,timeout,2000.0,207523.0,207522.0,207539.0,209522.0,209523.0,2024-09-12T08:25:47.605Z,209539.0,,,deer,DEER,Con_Nat,short,congruent,n,,False
481,4467,target,canvas.Screen,12_1_0_3_4,response,1007.0000000000291,210206.00000000003,210205.0,210222.0,211212.00000000003,211200.00000000003,2024-09-12T08:25:49.282Z,211222.0,response_natural,n,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,n,True
487,4467,target,canvas.Screen,12_1_0_4_4,response,920.0,211890.00000000003,211889.0,211906.0,212809.0,212798.0,2024-09-12T08:25:50.880Z,212822.0,response_natural,n,daisy,DAISY,Con_Nat,short,congruent,n,n,True
493,4467,target,canvas.Screen,12_1_0_5_4,response,907.0000000000291,213490.0,213489.0,213505.0,214396.00000000003,214389.0,2024-09-12T08:25:52.471Z,214405.0,response_natural,n,goose,GOOSE,Con_Nat,short,congruent,n,n,True
499,4467,target,canvas.Screen,12_1_0_6_4,response,851.0,215074.0,215072.0,215088.0,215923.0,215912.0,2024-09-12T08:25:53.993Z,215939.0,response_manmade,m,toast,TOAST,Con_Synth,short,congruent,m,m,True
505,4467,target,canvas.Screen,12_1_0_7_4,response,920.0,216606.0,216605.0,216622.0,217525.0,217513.0,2024-09-12T08:25:55.595Z,217539.0,response_natural,n,bread,BREAD,Con_Synth,short,congruent,m,m,False
511,4467,target,canvas.Screen,12_1_0_8_4,response,1228.0,218207.0,218206.0,218222.0,219434.0,219423.0,2024-09-12T08:25:57.504Z,219438.0,response_natural,n,worm,WORM,Con_Nat,short,congruent,n,n,True
517,4467,target,canvas.Screen,12_1_0_9_4,response,1172.000000000029,220106.0,220105.0,220122.0,221277.00000000003,221265.00000000003,2024-09-12T08:25:59.347Z,221289.0,response_natural,n,corn,CORN,Con_Nat,short,congruent,n,n,True
523,4467,target,canvas.Screen,12_1_0_10_4,response,1175.0,221956.00000000003,221956.0,221972.0,223131.0,223119.0,2024-09-12T08:26:01.201Z,223139.0,response_manmade,m,peach,SHED,Inc_Nat_Synth,short,incongruent,m,m,True
529,4467,target,canvas.Screen,12_1_0_11_4,response,1237.0,223807.00000000003,223806.0,223822.0,225043.0,225032.0,2024-09-12T08:26:03.113Z,225056.0,response_manmade,m,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,m,True
535,4467,target,canvas.Screen,12_1_0_12_4,response,1340.000000000029,225724.00000000003,225723.0,225739.0,227063.00000000003,227051.00000000003,2024-09-12T08:26:05.133Z,227072.0,response_manmade,m,whale,WHALE,Con_Nat,short,congruent,n,n,False
541,4467,target,canvas.Screen,12_1_0_13_4,response,1952.0,227739.0,227738.0,227756.0,229690.0,229678.0,2024-09-12T08:26:07.760Z,229705.0,response_manmade,m,kiosk,SOFA,Inc_Synth_Synth,short,incongruent,m,m,True
547,4467,target,canvas.Screen,12_1_0_14_4,response,1185.000000000029,230373.00000000003,230372.0,230388.0,231557.00000000003,231545.00000000003,2024-09-12T08:26:09.626Z,231572.0,response_natural,n,cobra,TWIG,Inc_Nat_Nat,short,incongruent,n,n,True
553,4467,target,canvas.Screen,12_1_0_15_4,response,1044.000000000029,232240.0,232239.0,232256.0,233283.00000000003,233270.0,2024-09-12T08:26:11.351Z,233289.0,response_manmade,m,gate,GATE,Con_Synth,short,congruent,m,m,True
559,4467,target,canvas.Screen,12_1_0_16_4,response,1137.000000000029,233957.0,233956.0,233972.0,235093.00000000003,235080.0,2024-09-12T08:26:13.161Z,235105.0,response_manmade,m,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,m,True
565,4467,target,canvas.Screen,12_1_0_17_4,response,889.0,235773.0,235772.0,235789.0,236661.0,236649.0,2024-09-12T08:26:14.730Z,236673.0,response_natural,n,frog,FROG,Con_Nat,short,congruent,n,n,True
571,4467,target,canvas.Screen,12_1_0_18_4,response,1204.000000000029,237342.0,237341.0,237355.0,238545.00000000003,238532.0,2024-09-12T08:26:16.614Z,238556.0,response_manmade,m,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,m,True
577,4467,target,canvas.Screen,12_1_0_19_4,response,1454.0,239224.00000000003,239223.0,239239.0,240677.0,240665.0,2024-09-12T08:26:18.746Z,240689.0,response_manmade,m,rope,ROPE,Con_Synth,short,congruent,m,m,True
583,4467,target,canvas.Screen,12_1_0_20_4,response,827.0,241357.0,241356.0,241373.0,242183.0,242170.00000000003,2024-09-12T08:26:20.251Z,242189.0,response_natural,n,soil,SOIL,Con_Nat,short,congruent,n,n,True
589,4467,target,canvas.Screen,12_1_0_21_4,response,1063.0,242857.0,242856.0,242873.0,243919.0,243906.0,2024-09-12T08:26:21.987Z,243923.0,response_manmade,m,ladle,CAFÉ,Inc_Synth_Synth,short,incongruent,m,m,True
595,4467,target,canvas.Screen,12_1_0_22_4,response,1144.0,244590.0,244589.0,244606.0,245733.0,245722.0,2024-09-12T08:26:23.803Z,245739.0,response_natural,n,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,n,True
601,4467,target,canvas.Screen,12_1_0_23_4,response,990.0,246406.0,246405.0,246423.0,247395.0,247382.0,2024-09-12T08:26:25.463Z,247406.0,response_manmade,m,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,m,True
607,4467,target,canvas.Screen,12_1_0_24_4,response,1192.0,248073.0,248072.0,248089.0,249264.0,249252.0,2024-09-12T08:26:27.332Z,249273.0,response_manmade,m,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,m,True
613,4467,target,canvas.Screen,12_1_0_25_4,response,832.0000000000291,249940.0,249939.0,249956.0,250771.00000000003,250758.0,2024-09-12T08:26:28.839Z,250773.0,response_manmade,m,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,m,True
619,4467,target,canvas.Screen,12_1_0_26_4,response,824.0,251440.0,251439.0,251456.0,252263.0,252250.0,2024-09-12T08:26:30.331Z,252273.0,response_natural,n,cave,CAVE,Con_Nat,short,congruent,n,n,True
625,4467,target,canvas.Screen,12_1_0_27_4,response,1726.0,252941.0,252940.0,252956.0,254666.0,254653.0,2024-09-12T08:26:32.734Z,254673.0,response_natural,n,sewer,CORAL,Inc_Synth_Nat,short,incongruent,n,n,True
631,4467,target,canvas.Screen,12_1_0_28_4,response,932.0,255341.0,255340.0,255356.0,256272.0,256257.99999999997,2024-09-12T08:26:34.339Z,256273.0,response_manmade,m,tower,TOWER,Con_Synth,short,congruent,m,m,True
637,4467,target,canvas.Screen,12_1_0_29_4,response,1866.0,256940.0,256939.0,256956.0,258805.0,258792.00000000003,2024-09-12T08:26:36.872Z,258806.0,response_manmade,m,ruler,PANSY,Inc_Synth_Nat,short,incongruent,n,n,False
643,4467,target,canvas.Screen,12_1_0_30_4,response,1473.000000000029,259474.0,259473.0,259490.0,260946.00000000003,260932.00000000003,2024-09-12T08:26:39.013Z,260956.0,response_natural,n,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,n,True
649,4467,target,canvas.Screen,12_1_0_31_4,response,919.0000000000582,261624.00000000003,261623.0,261640.0,262542.00000000006,262529.0,2024-09-12T08:26:40.610Z,262556.0,response_manmade,m,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,m,True
655,4467,target,canvas.Screen,12_1_0_32_4,response,793.0,263224.0,263223.0,263240.0,264016.0,264002.0,2024-09-12T08:26:42.083Z,264023.0,response_natural,n,harp,SNAIL,Inc_Synth_Nat,short,incongruent,n,n,True
661,4467,target,canvas.Screen,12_1_0_33_4,response,908.0,264690.0,264689.0,264706.0,265597.0,265584.0,2024-09-12T08:26:43.664Z,265607.0,response_natural,n,hawk,HAWK,Con_Nat,short,congruent,n,n,True
667,4467,target,canvas.Screen,12_1_0_34_4,response,1025.0,266274.0,266273.0,266289.0,267298.0,267285.0,2024-09-12T08:26:45.366Z,267305.0,response_manmade,m,creek,CREEK,Con_Nat,short,congruent,n,n,False
673,4467,target,canvas.Screen,12_1_0_35_4,response,1360.0,267974.0,267973.0,267990.0,269333.0,269319.0,2024-09-12T08:26:47.400Z,269340.0,response_natural,n,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,n,True
679,4467,target,canvas.Screen,12_1_0_36_4,response,1384.0,270007.0,270006.0,270023.0,271390.0,271377.0,2024-09-12T08:26:49.457Z,271389.0,response_manmade,m,drug,DRUG,Con_Synth,short,congruent,m,m,True
