url,meta,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
,,mask1,canvas.Screen,12_0_0_16_1,timeout,33.39999999999418,70853.60000014305,70852.2,70868.8,70885.6,70886.80000019073,2025-09-11T06:28:59.304Z,70902.2,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_16_2,timeout,33.19999999999709,70887.0,70885.6,70902.2,70918.8,70922.40000009537,2025-09-11T06:28:59.339Z,70935.4,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_16_3,timeout,33.40000000000873,70922.70000004768,70918.8,70935.4,70952.1,70952.5,2025-09-11T06:28:59.370Z,70968.8,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_16_4,response,1325.000000190732,70952.60000014305,70952.1,70968.8,72293.80000019073,72294.5,2025-09-11T06:29:00.711Z,72301.5,response_natural,keypress(n),spear,MOTH,Inc_Synth_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_16,completion,1958.3000001907349,70329.10000014305,70319.366,70335.5,72293.80000019073,72294.60000014305,2025-09-11T06:29:00.712Z,72301.5,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_17_0,timeout,533.6000000000058,72294.60000014305,72285.414,72301.5,72818.4,72819.60000014305,2025-09-11T06:29:01.237Z,72835.1,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_17_1,timeout,33.29999999998836,72819.90000009537,72818.4,72835.1,72851.5,72852.70000004768,2025-09-11T06:29:01.270Z,72868.4,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_17_2,timeout,33.20000000001164,72852.80000019073,72851.5,72868.4,72884.8,72886.10000014305,2025-09-11T06:29:01.303Z,72901.6,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_17_3,timeout,33.19999999999709,72886.20000004768,72884.8,72901.6,72918.3,72918.70000004768,2025-09-11T06:29:01.336Z,72934.8,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_17_4,response,892.9000000476808,72918.80000019073,72918.3,72934.8,73827.70000004768,73829.0,2025-09-11T06:29:02.246Z,73834.4,response_manmade,keypress(m),camel,BENCH,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_17,completion,1526.2000000476837,72294.60000014305,72285.414,72301.5,73827.70000004768,73829.20000004768,2025-09-11T06:29:02.246Z,73834.4,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_18_0,timeout,533.1000000000058,73829.40000009537,73818.098,73834.4,74351.0,74352.10000014305,2025-09-11T06:29:02.769Z,74367.5,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_18_1,timeout,33.60000000000582,74352.30000019073,74351.0,74367.5,74384.3,74385.10000014305,2025-09-11T06:29:02.802Z,74401.1,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_18_2,timeout,33.39999999999418,74385.20000004768,74384.3,74401.1,74417.6,74418.30000019073,2025-09-11T06:29:02.835Z,74434.5,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_18_3,timeout,33.10000000000582,74418.30000019073,74417.6,74434.5,74451.1,74452.30000019073,2025-09-11T06:29:02.869Z,74467.6,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_18_4,response,693.1000000476779,74452.40000009537,74451.1,74467.6,75160.70000004768,75162.20000004768,2025-09-11T06:29:03.579Z,75167.4,response_natural,keypress(n),rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_18,completion,1326.3000000476895,73829.40000009537,73818.098,73834.4,75160.70000004768,75162.5,2025-09-11T06:29:03.580Z,75167.4,,,rake,HUSKY,Inc_Synth_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_19_0,timeout,533.3000000000029,75162.80000019073,75150.906,75167.4,75684.1,75685.10000014305,2025-09-11T06:29:04.102Z,75700.7,,,gate,GATE,Con_Synth,short,congruent,m,,
,,mask1,canvas.Screen,12_0_0_19_1,timeout,33.19999999999709,75685.30000019073,75684.1,75700.7,75717.3,75717.80000019073,2025-09-11T06:29:04.135Z,75733.9,,,gate,GATE,Con_Synth,short,congruent,m,,
,,prime,canvas.Screen,12_0_0_19_2,timeout,33.40000000000873,75717.90000009537,75717.3,75733.9,75750.5,75751.0,2025-09-11T06:29:04.168Z,75767.3,,,gate,GATE,Con_Synth,short,congruent,m,,
,,mask2,canvas.Screen,12_0_0_19_3,timeout,33.30000000000291,75751.10000014305,75750.5,75767.3,75783.9,75784.5,2025-09-11T06:29:04.202Z,75800.6,,,gate,GATE,Con_Synth,short,congruent,m,,
,,target,canvas.Screen,12_0_0_19_4,response,723.8999999999942,75784.5,75783.9,75800.6,76524.5,76525.70000004768,2025-09-11T06:29:04.943Z,76533.5,response_manmade,keypress(m),gate,GATE,Con_Synth,short,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_19,completion,1357.1000000000058,75162.70000004768,75150.906,75167.4,76524.5,76526.10000014305,2025-09-11T06:29:04.943Z,76533.5,,,gate,GATE,Con_Synth,short,congruent,m,,
,,fixation,canvas.Screen,12_0_0_20_0,timeout,533.1999999999971,76526.20000004768,76517.238,76533.5,77050.0,77051.20000004768,2025-09-11T06:29:05.468Z,77066.7,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_20_1,timeout,33.5,77051.5,77050.0,77066.7,77083.5,77084.10000014305,2025-09-11T06:29:05.501Z,77100.2,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_20_2,timeout,33.30000000000291,77084.10000014305,77083.5,77100.2,77116.8,77117.30000019073,2025-09-11T06:29:05.534Z,77133.5,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_20_3,timeout,33.30000000000291,77117.40000009537,77116.8,77133.5,77150.1,77150.70000004768,2025-09-11T06:29:05.568Z,77166.8,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_20_4,response,1002.1999999999971,77150.80000019073,77150.1,77166.8,78169.0,78170.40000009537,2025-09-11T06:29:06.587Z,78183.0,response_natural,keypress(n),finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_20,completion,1635.5,76526.20000004768,76517.238,76533.5,78169.0,78170.90000009537,2025-09-11T06:29:06.588Z,78183.0,,,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_21_0,timeout,533.3000000000029,78171.10000014305,78166.76,78183.0,78699.7,78700.80000019073,2025-09-11T06:29:07.118Z,78716.3,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_21_1,timeout,33.39999999999418,78701.10000014305,78699.7,78716.3,78732.9,78733.5,2025-09-11T06:29:07.150Z,78749.7,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_21_2,timeout,33.19999999999709,78733.5,78732.9,78749.7,78766.3,78766.80000019073,2025-09-11T06:29:07.184Z,78782.9,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_21_3,timeout,33.30000000000291,78766.80000019073,78766.3,78782.9,78799.5,78799.90000009537,2025-09-11T06:29:07.217Z,78816.2,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_21_4,response,1017.5000000476866,78800.0,78799.5,78816.2,79833.70000004768,79835.20000004768,2025-09-11T06:29:08.252Z,79849.1,response_manmade,keypress(m),mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_21,completion,1650.7000000476837,78171.0,78166.76,78183.0,79833.70000004768,79835.60000014305,2025-09-11T06:29:08.253Z,79849.1,,,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_22_0,timeout,533.2999999999884,79835.80000019073,79832.826,79849.1,80365.7,80366.5,2025-09-11T06:29:08.784Z,80382.4,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,mask1,canvas.Screen,12_0_0_22_1,timeout,33.20000000001164,80366.70000004768,80365.7,80382.4,80399.2,80400.5,2025-09-11T06:29:08.818Z,80415.6,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,prime,canvas.Screen,12_0_0_22_2,timeout,33.19999999999709,80400.80000019073,80399.2,80415.6,80432.5,80433.5,2025-09-11T06:29:08.851Z,80448.8,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,mask2,canvas.Screen,12_0_0_22_3,timeout,33.5,80433.70000004768,80432.5,80448.8,80465.5,80466.20000004768,2025-09-11T06:29:08.883Z,80482.3,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,target,canvas.Screen,12_0_0_22_4,response,1504.9000000476808,80466.20000004768,80465.5,80482.3,81987.20000004768,81988.30000019073,2025-09-11T06:29:10.405Z,81998.2,response_manmade,keypress(m),drug,DRUG,Con_Synth,short,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_22,completion,2138.100000047678,79835.70000004768,79832.826,79849.1,81987.20000004768,81988.70000004768,2025-09-11T06:29:10.406Z,81998.2,,,drug,DRUG,Con_Synth,short,congruent,m,,
,,fixation,canvas.Screen,12_0_0_23_0,timeout,533.4000000000087,81988.90000009537,81982.24,81998.2,82515.0,82515.90000009537,2025-09-11T06:29:10.933Z,82531.6,,,toast,TOAST,Con_Synth,short,congruent,m,,
,,mask1,canvas.Screen,12_0_0_23_1,timeout,33.29999999998836,82516.20000004768,82515.0,82531.6,82548.3,82549.0,2025-09-11T06:29:10.966Z,82564.9,,,toast,TOAST,Con_Synth,short,congruent,m,,
,,prime,canvas.Screen,12_0_0_23_2,timeout,33.40000000000873,82549.20000004768,82548.3,82564.9,82581.6,82582.10000014305,2025-09-11T06:29:10.999Z,82598.3,,,toast,TOAST,Con_Synth,short,congruent,m,,
,,mask2,canvas.Screen,12_0_0_23_3,timeout,33.39999999999418,82582.30000019073,82581.6,82598.3,82614.8,82615.30000019073,2025-09-11T06:29:11.032Z,82631.7,,,toast,TOAST,Con_Synth,short,congruent,m,,
,,target,canvas.Screen,12_0_0_23_4,response,639.4000001430541,82615.30000019073,82614.8,82631.7,83271.10000014305,83271.80000019073,2025-09-11T06:29:11.689Z,83281.2,response_manmade,keypress(m),toast,TOAST,Con_Synth,short,congruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_23,completion,1272.900000143054,81988.90000009537,81982.24,81998.2,83271.10000014305,83272.0,2025-09-11T06:29:11.689Z,83281.2,,,toast,TOAST,Con_Synth,short,congruent,m,,
,,fixation,canvas.Screen,12_0_0_24_0,timeout,533.1000000000058,83272.10000014305,83265.008,83281.2,83797.7,83798.20000004768,2025-09-11T06:29:12.215Z,83814.3,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_24_1,timeout,33.39999999999418,83798.30000019073,83797.7,83814.3,83831.0,83831.40000009537,2025-09-11T06:29:12.248Z,83847.7,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_24_2,timeout,33.40000000000873,83831.40000009537,83831.0,83847.7,83864.3,83864.70000004768,2025-09-11T06:29:12.282Z,83881.1,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_24_3,timeout,33.19999999999709,83864.70000004768,83864.3,83881.1,83897.7,83898.40000009537,2025-09-11T06:29:12.315Z,83914.3,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_24_4,response,1549.9000000476808,83898.5,83897.7,83914.3,85464.20000004768,85464.80000019073,2025-09-11T06:29:13.882Z,85480.6,response_natural,keypress(n),toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_24,completion,2183.0000000476866,83272.10000014305,83265.008,83281.2,85464.20000004768,85465.0,2025-09-11T06:29:13.882Z,85480.6,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_25_0,timeout,533.0,85465.0,85464.238,85480.6,85997.0,85998.20000004768,2025-09-11T06:29:14.415Z,86013.6,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_25_1,timeout,33.5,85998.40000009537,85997.0,86013.6,86030.4,86031.10000014305,2025-09-11T06:29:14.448Z,86047.1,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_25_2,timeout,33.19999999999709,86031.20000004768,86030.4,86047.1,86063.8,86064.20000004768,2025-09-11T06:29:14.481Z,86080.3,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_25_3,timeout,33.30000000000291,86064.30000019073,86063.8,86080.3,86097.3,86097.70000004768,2025-09-11T06:29:14.515Z,86113.6,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_25_4,response,936.700000190729,86097.80000019073,86097.3,86113.6,87050.30000019073,87051.70000004768,2025-09-11T06:29:15.469Z,87063.2,response_natural,keypress(n),grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_25,completion,1569.700000190729,85465.0,85464.238,85480.6,87050.30000019073,87052.20000004768,2025-09-11T06:29:15.469Z,87063.2,,,grape,LLAMA,Inc_Nat_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_26_0,timeout,533.1999999999971,87052.40000009537,87046.896,87063.2,87579.6,87580.0,2025-09-11T06:29:15.997Z,87596.4,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,mask1,canvas.Screen,12_0_0_26_1,timeout,33.40000000000873,87580.10000014305,87579.6,87596.4,87613.0,87613.70000004768,2025-09-11T06:29:16.031Z,87629.8,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,prime,canvas.Screen,12_0_0_26_2,timeout,33.30000000000291,87613.80000019073,87613.0,87629.8,87646.4,87647.0,2025-09-11T06:29:16.064Z,87663.1,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_0_0_26_3,timeout,33.29999999998836,87647.10000014305,87646.4,87663.1,87679.7,87680.20000004768,2025-09-11T06:29:16.097Z,87696.4,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_0_0_26_4,response,1370.700000143057,87680.30000019073,87679.7,87696.4,89067.10000014305,89068.60000014305,2025-09-11T06:29:17.486Z,89079.2,response_manmade,keypress(m),cave,CAVE,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_26,completion,2003.900000143054,87052.30000019073,87046.896,87063.2,89067.10000014305,89069.10000014305,2025-09-11T06:29:17.486Z,89079.2,,,cave,CAVE,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_0_0_27_0,timeout,533.1000000000058,89069.30000019073,89063.012,89079.2,89595.7,89596.30000019073,2025-09-11T06:29:18.013Z,89612.3,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_27_1,timeout,33.39999999999418,89596.30000019073,89595.7,89612.3,89629.2,89630.0,2025-09-11T06:29:18.047Z,89645.7,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_27_2,timeout,33.30000000000291,89630.40000009537,89629.2,89645.7,89662.5,89663.5,2025-09-11T06:29:18.081Z,89679.0,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_27_3,timeout,33.39999999999418,89663.90000009537,89662.5,89679.0,89695.8,89696.5,2025-09-11T06:29:18.113Z,89712.4,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_27_4,response,1266.8000000476895,89696.5,89695.8,89712.4,90979.20000004768,90979.80000019073,2025-09-11T06:29:19.397Z,90995.3,response_manmade,keypress(m),spade,SHELF,Inc_Synth_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_27,completion,1900.0000000476866,89069.30000019073,89063.012,89079.2,90979.20000004768,90979.90000009537,2025-09-11T06:29:19.397Z,90995.3,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_28_0,timeout,533.0999999999913,90980.0,90979.016,90995.3,91511.9,91512.90000009537,2025-09-11T06:29:19.930Z,91528.4,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,mask1,canvas.Screen,12_0_0_28_1,timeout,33.30000000000291,91513.10000014305,91511.9,91528.4,91545.1,91545.70000004768,2025-09-11T06:29:19.963Z,91561.7,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,prime,canvas.Screen,12_0_0_28_2,timeout,33.30000000000291,91545.70000004768,91545.1,91561.7,91578.4,91578.90000009537,2025-09-11T06:29:19.996Z,91595.0,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,mask2,canvas.Screen,12_0_0_28_3,timeout,33.39999999999418,91579.0,91578.4,91595.0,91611.7,91612.20000004768,2025-09-11T06:29:20.029Z,91628.4,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,target,canvas.Screen,12_0_0_28_4,response,1611.9000001907407,91612.30000019073,91611.7,91628.4,93240.30000019073,93240.80000019073,2025-09-11T06:29:21.658Z,93244.5,response_manmade,keypress(m),silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,m,False
,,Trial Sequence,flow.Sequence,12_0_0_28,completion,2245.000000190732,90980.0,90979.016,90995.3,93240.30000019073,93241.0,2025-09-11T06:29:21.658Z,93244.5,,,silo,PLAZA,Inc_Synth_Synth,short,incongruent,m,,
,,fixation,canvas.Screen,12_0_0_29_0,timeout,533.1000000000058,93241.0,93228.336,93244.5,93761.0,93761.5,2025-09-11T06:29:22.179Z,93777.6,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_29_1,timeout,33.39999999999418,93761.60000014305,93761.0,93777.6,93794.3,93794.80000019073,2025-09-11T06:29:22.212Z,93811.0,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_29_2,timeout,33.30000000000291,93794.90000009537,93794.3,93811.0,93827.6,93828.10000014305,2025-09-11T06:29:22.245Z,93844.3,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_29_3,timeout,33.30000000000291,93828.20000004768,93827.6,93844.3,93860.9,93861.30000019073,2025-09-11T06:29:22.278Z,93877.6,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_29_4,response,1644.8000000953616,93861.40000009537,93860.9,93877.6,95522.40000009537,95523.0,2025-09-11T06:29:23.940Z,95527.1,response_manmade,keypress(m),poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_29,completion,2277.9000000953674,93241.0,93228.336,93244.5,95522.40000009537,95523.10000014305,2025-09-11T06:29:23.940Z,95527.1,,,poppy,DINGO,Inc_Nat_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_30_0,timeout,533.0999999999913,95523.20000004768,95510.868,95527.1,96043.5,96044.0,2025-09-11T06:29:24.461Z,96060.2,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_30_1,timeout,33.40000000000873,96044.10000014305,96043.5,96060.2,96076.9,96077.40000009537,2025-09-11T06:29:24.494Z,96093.6,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_30_2,timeout,33.29999999998836,96077.40000009537,96076.9,96093.6,96110.1,96110.60000014305,2025-09-11T06:29:24.528Z,96126.9,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_30_3,timeout,33.30000000000291,96110.70000004768,96110.1,96126.9,96143.5,96144.10000014305,2025-09-11T06:29:24.561Z,96160.2,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_30_4,response,1449.6000001907378,96144.20000004768,96143.5,96160.2,97609.80000019073,97610.40000009537,2025-09-11T06:29:26.027Z,97626.4,response_natural,keypress(n),fern,PETAL,Inc_Nat_Nat,short,incongruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_30,completion,2082.700000190729,95523.20000004768,95510.868,95527.1,97609.80000019073,97610.60000014305,2025-09-11T06:29:26.028Z,97626.4,,,fern,PETAL,Inc_Nat_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_31_0,timeout,533.2000000000116,97610.70000004768,97610.142,97626.4,98142.9,98143.30000019073,2025-09-11T06:29:26.560Z,98159.6,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
,,mask1,canvas.Screen,12_0_0_31_1,timeout,33.29999999998836,98143.40000009537,98142.9,98159.6,98176.2,98176.60000014305,2025-09-11T06:29:26.594Z,98192.9,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
,,prime,canvas.Screen,12_0_0_31_2,timeout,33.30000000000291,98176.70000004768,98176.2,98192.9,98209.6,98210.80000019073,2025-09-11T06:29:26.628Z,98226.2,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
,,mask2,canvas.Screen,12_0_0_31_3,timeout,33.19999999999709,98211.10000014305,98209.6,98226.2,98242.9,98243.40000009537,2025-09-11T06:29:26.660Z,98259.4,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
,,target,canvas.Screen,12_0_0_31_4,timeout,1999.300000000003,98243.5,98242.9,98259.4,100242.2,100242.80000019073,2025-09-11T06:29:28.660Z,100258.7,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
,,Trial Sequence,flow.Sequence,12_0_0_31,completion,2615.800000000003,97610.70000004768,97610.142,97626.4,100242.2,100243.0,2025-09-11T06:29:28.660Z,100258.7,,,arena,VINE,Inc_Synth_Nat,short,incongruent,n,,
,,fixation,canvas.Screen,12_0_0_32_0,timeout,533.3000000000029,100243.10000014305,100242.2,100258.7,100775.3,100775.80000019073,2025-09-11T06:29:29.193Z,100792.0,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,mask1,canvas.Screen,12_0_0_32_1,timeout,33.19999999999709,100775.90000009537,100775.3,100792.0,100808.7,100809.40000009537,2025-09-11T06:29:29.226Z,100825.2,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,prime,canvas.Screen,12_0_0_32_2,timeout,33.40000000000873,100809.5,100808.7,100825.2,100841.9,100842.5,2025-09-11T06:29:29.260Z,100858.6,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,mask2,canvas.Screen,12_0_0_32_3,timeout,33.39999999999418,100842.60000014305,100841.9,100858.6,100875.2,100876.0,2025-09-11T06:29:29.293Z,100892.0,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,target,canvas.Screen,12_0_0_32_4,response,762.3000001907349,100876.20000004768,100875.2,100892.0,101654.30000019073,101655.0,2025-09-11T06:29:30.072Z,101658.5,response_natural,keypress(n),tiger,TIGER,Con_Nat,short,congruent,n,n,False
,,Trial Sequence,flow.Sequence,12_0_0_32,completion,1395.6000001907378,100243.10000014305,100242.2,100258.7,101654.30000019073,101655.10000014305,2025-09-11T06:29:30.072Z,101658.5,,,tiger,TIGER,Con_Nat,short,congruent,n,,
,,fixation,canvas.Screen,12_0_0_33_0,timeout,533.1000000000058,101655.20000004768,101641.97,101658.5,102174.9,102176.10000014305,2025-09-11T06:29:30.593Z,102191.6,,,mail,MAIL,Con_Synth,short,congruent,m,,
