,ID,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
280,2181,target,canvas.Screen,12_0_0_40_4,response,580.3669999880658,139338.69999998808,139333.667,139350.333,139930.69999998808,139933.59999999404,2023-09-14T12:26:26.707Z,139950.309,response_manmade,m,rope,ROPE,Con_Synth,short,congruent,m,m,True
286,2181,target,canvas.Screen,12_0_0_41_4,response,865.2830000059621,140572.29999998212,140566.951,140583.617,141448.90000000596,141452.59999999404,2023-09-14T12:26:28.226Z,141466.915,response_natural,n,daisy,DAISY,Con_Nat,short,congruent,n,n,True
292,2181,target,canvas.Screen,12_0_0_42_4,response,883.5429999940388,142076.0,142075.79999998212,142083.557,142967.09999999404,142970.69999998808,2023-09-14T12:26:29.744Z,142983.521,response_manmade,m,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,m,True
298,2181,target,canvas.Screen,12_0_0_43_4,response,670.1710000000021,143602.69999998808,143600.163,143616.829,144287.0,144291.29999998212,2023-09-14T12:26:31.064Z,144300.135,response_natural,n,soil,SOIL,Con_Nat,short,congruent,n,n,True
304,2181,target,canvas.Screen,12_0_0_44_4,response,580.8569999821193,144920.0,144916.777,144933.443,145514.29999998212,145515.29999998212,2023-09-14T12:26:32.288Z,145516.753,response_manmade,m,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,m,True
310,2181,target,canvas.Screen,12_0_0_45_4,response,656.9460000059626,146139.09999999404,146134.288,146150.954,146807.90000000596,146811.40000000596,2023-09-14T12:26:33.584Z,146817.594,response_natural,n,toast,TOAST,Con_Synth,short,congruent,m,m,False
316,2181,target,canvas.Screen,12_0_0_46_4,response,1749.6979999940377,147437.5,147434.236,147450.902,149200.59999999404,149204.90000000596,2023-09-14T12:26:35.978Z,149217.498,response_natural,n,finch,SLOTH,Inc_Nat_Nat,short,incongruent,m,m,False
322,2181,target,canvas.Screen,12_0_0_47_4,response,905.1939999999886,149838.5,149834.14,149850.806,150756.0,150759.0,2023-09-14T12:26:37.532Z,150767.436,response_manmade,m,peach,SHED,Inc_Nat_Synth,short,incongruent,m,m,True
328,2181,target,canvas.Screen,12_0_0_48_4,response,528.8559999940335,151387.5,151384.078,151400.744,151929.59999999404,151930.69999998808,2023-09-14T12:26:38.703Z,151934.056,response_manmade,m,tower,TOWER,Con_Synth,short,congruent,m,m,True
334,2181,target,canvas.Screen,12_0_0_49_4,response,905.8359999880777,152554.19999998808,152550.698,152567.364,153473.19999998808,153476.29999998212,2023-09-14T12:26:40.249Z,153483.994,response_manmade,m,drug,DRUG,Con_Synth,short,congruent,m,m,True
340,2181,target,canvas.Screen,12_0_0_50_4,response,730.897999988083,154104.79999998212,154100.636,154117.302,154848.19999998808,154852.5,2023-09-14T12:26:41.625Z,154867.272,response_natural,n,whale,WHALE,Con_Nat,short,congruent,n,n,True
346,2181,target,canvas.Screen,12_0_0_51_4,response,1001.2520000000077,155454.79999998212,155450.582,155467.248,156468.5,156474.69999998808,2023-09-14T12:26:43.247Z,156483.874,response_natural,n,arena,VINE,Inc_Synth_Nat,short,incongruent,n,n,True
352,2181,target,canvas.Screen,12_0_0_52_4,response,672.166999982117,157106.19999998808,157101.467,157118.133,157790.29999998212,157794.09999999404,2023-09-14T12:26:44.566Z,157801.439,response_manmade,m,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,n,False
358,2181,target,canvas.Screen,12_0_0_53_4,response,602.5529999821156,158422.40000000596,158418.081,158434.747,159037.29999998212,159041.19999998808,2023-09-14T12:26:45.814Z,159051.389,response_manmade,m,mice,TOOLS,Inc_Nat_Synth,short,incongruent,m,m,True
364,2181,target,canvas.Screen,12_0_0_54_4,response,837.9349999821279,159642.09999999404,159641.90000000596,159651.365,160489.29999998212,160493.19999998808,2023-09-14T12:26:47.266Z,160501.331,response_natural,n,torch,CHIMP,Inc_Synth_Nat,short,incongruent,n,n,True
370,2181,target,canvas.Screen,12_0_0_55_4,response,767.3929999880784,161092.29999998212,161092.09999999404,161101.307,161868.69999998808,161872.69999998808,2023-09-14T12:26:48.645Z,161884.609,response_manmade,m,coat,COAT,Con_Synth,short,congruent,m,m,True
376,2181,target,canvas.Screen,12_0_0_56_4,response,463.8150000059686,162472.5,162467.919,162484.585,162948.40000000596,162951.5,2023-09-14T12:26:49.724Z,162967.899,response_natural,n,frog,FROG,Con_Nat,short,congruent,n,n,True
382,2181,target,canvas.Screen,12_0_0_57_4,response,809.0589999940421,163571.09999999404,163567.875,163584.541,164393.59999999404,164397.40000000596,2023-09-14T12:26:51.170Z,164401.175,response_manmade,m,leaf,COIN,Inc_Nat_Synth,short,incongruent,m,m,True
388,2181,target,canvas.Screen,12_0_0_58_4,response,800.68299999999,165004.59999999404,165001.151,165017.817,165818.5,165822.09999999404,2023-09-14T12:26:52.594Z,165834.451,response_natural,n,hawk,HAWK,Con_Nat,short,congruent,n,n,True
394,2181,target,canvas.Screen,12_0_0_59_4,response,702.2069999821251,166438.40000000596,166434.427,166451.093,167153.29999998212,167156.69999998808,2023-09-14T12:26:53.929Z,167167.731,response_natural,n,berry,OTTER,Inc_Nat_Nat,short,incongruent,n,n,True
404,2181,target,canvas.Screen,12_1_0_0_5,response,762.6660000059637,175956.29999998212,175951.568,175968.234,176730.90000000596,176734.19999998808,2023-09-14T12:27:03.506Z,176751.536,response_manmade,m,fruit,BEAR,Inc_Nat_Nat,long,incongruent,m,m,True
411,2181,target,canvas.Screen,12_1_0_1_5,response,713.4079999821261,177440.29999998212,177435.726,177452.392,178165.79999998212,178169.29999998212,2023-09-14T12:27:04.941Z,178185.696,response_manmade,m,roof,PIANO,Inc_Synth_Synth,long,incongruent,m,m,True
418,2181,target,canvas.Screen,12_1_0_2_5,response,717.6639999999898,178840.0,178835.67,178852.336,179570.0,179573.19999998808,2023-09-14T12:27:06.345Z,179585.64,response_manmade,m,apron,APRON,Con_Synth,long,congruent,m,m,True
425,2181,target,canvas.Screen,12_1_0_3_5,response,655.8199999940407,180240.19999998808,180235.614,180252.28,180908.09999999404,180925.40000000596,2023-09-14T12:27:07.697Z,180935.586,response_natural,n,shark,HILL,Inc_Nat_Nat,long,incongruent,m,m,False
432,2181,target,canvas.Screen,12_1_0_4_5,response,881.207999994047,181603.59999999404,181602.226,181618.892,182500.09999999404,182504.29999998212,2023-09-14T12:27:09.276Z,182518.856,response_manmade,m,scarf,SCARF,Con_Synth,long,congruent,m,m,True
439,2181,target,canvas.Screen,12_1_0_5_5,response,480.7380000059493,183187.29999998212,183185.496,183202.162,183682.90000000596,183686.79999998212,2023-09-14T12:27:10.458Z,183702.142,response_manmade,m,bell,WHEEL,Inc_Synth_Synth,long,incongruent,m,m,True
446,2181,target,canvas.Screen,12_1_0_6_5,response,431.12000000596163,184406.90000000596,184402.114,184418.78,184849.90000000596,184853.0,2023-09-14T12:27:11.624Z,184868.762,response_manmade,m,stove,STOVE,Con_Synth,long,congruent,m,m,True
453,2181,target,canvas.Screen,12_1_0_7_5,response,511.0000000059663,185570.40000000596,185568.734,185585.4,186096.40000000596,186100.90000000596,2023-09-14T12:27:12.872Z,186102.046,response_natural,n,fort,GOAT,Inc_Synth_Nat,long,incongruent,n,n,True
460,2181,target,canvas.Screen,12_1_0_8_5,response,523.0159999880707,186806.90000000596,186802.018,186818.684,187341.69999998808,187345.19999998808,2023-09-14T12:27:14.116Z,187351.996,response_manmade,m,wire,CABIN,Inc_Synth_Synth,long,incongruent,m,m,True
467,2181,target,canvas.Screen,12_1_0_9_5,response,590.9119999940449,188023.90000000596,188019.522,188036.188,188627.09999999404,188631.09999999404,2023-09-14T12:27:15.402Z,188636.164,response_natural,n,mall,BUSH,Inc_Synth_Nat,long,incongruent,n,n,True
474,2181,target,canvas.Screen,12_1_0_10_5,response,748.0980000059644,189340.69999998808,189336.136,189352.802,190100.90000000596,190104.5,2023-09-14T12:27:16.875Z,190119.438,response_natural,n,barn,TUNA,Inc_Synth_Nat,long,incongruent,n,n,True
481,2181,target,canvas.Screen,12_1_0_11_5,response,862.2239999821177,190823.29999998212,190819.41,190836.076,191698.29999998212,191702.40000000596,2023-09-14T12:27:18.473Z,191719.374,response_natural,n,earth,EARTH,Con_Nat,long,congruent,n,n,True
488,2181,target,canvas.Screen,12_1_0_12_5,response,737.3880000059726,192424.69999998808,192419.346,192436.012,193173.40000000596,193177.5,2023-09-14T12:27:19.948Z,193185.982,response_natural,n,clam,CLAM,Con_Nat,long,congruent,n,n,True
495,2181,target,canvas.Screen,12_1_0_13_5,response,692.8800000000047,193887.79999998212,193885.954,193902.62,194595.5,194599.29999998212,2023-09-14T12:27:21.370Z,194602.592,response_manmade,m,cloud,MOTEL,Inc_Nat_Synth,long,incongruent,m,m,True
502,2181,target,canvas.Screen,12_1_0_14_5,response,583.3019999880926,195271.90000000596,195269.232,195285.898,195869.19999998808,195872.90000000596,2023-09-14T12:27:22.644Z,195885.874,response_natural,n,swan,SWAN,Con_Nat,long,congruent,n,n,True
509,2181,target,canvas.Screen,12_1_0_15_5,response,775.2879999821307,196590.90000000596,196585.846,196602.512,197377.79999998212,197382.5,2023-09-14T12:27:24.153Z,197385.814,response_natural,n,pear,PEAR,Con_Nat,long,congruent,n,n,True
516,2181,target,canvas.Screen,12_1_0_16_5,response,896.5419999999867,198056.79999998212,198053.292,198069.958,198966.5,198970.29999998212,2023-09-14T12:27:25.741Z,198986.588,response_natural,n,reef,REEF,Con_Nat,long,congruent,n,n,True
523,2181,target,canvas.Screen,12_1_0_17_5,response,492.17400000596535,199688.69999998808,199686.56,199703.226,200195.40000000596,200199.40000000596,2023-09-14T12:27:26.970Z,200203.206,response_natural,n,moss,MOSS,Con_Nat,long,congruent,n,n,True
530,2181,target,canvas.Screen,12_1_0_18_5,response,926.9559999821067,200907.59999999404,200903.178,200919.844,201846.79999998212,201850.79999998212,2023-09-14T12:27:28.621Z,201853.14,response_manmade,m,crate,CRATE,Con_Synth,long,congruent,m,m,True
537,2181,target,canvas.Screen,12_1_0_19_5,response,629.6879999821249,202541.90000000596,202536.446,202553.112,203182.79999998212,203186.5,2023-09-14T12:27:29.957Z,203203.086,response_manmade,m,swamp,DRILL,Inc_Nat_Synth,long,incongruent,m,m,True
544,2181,target,canvas.Screen,12_1_0_20_5,response,651.2760000000126,203907.40000000596,203903.058,203919.724,204571.0,204575.19999998808,2023-09-14T12:27:31.345Z,204586.364,response_manmade,m,taxi,CHAIN,Inc_Synth_Synth,long,incongruent,m,m,True
551,2181,target,canvas.Screen,12_1_0_21_5,response,614.6979999880714,205287.5,205286.336,205303.002,205917.69999998808,205921.0,2023-09-14T12:27:32.691Z,205936.31,response_natural,n,pipe,LION,Inc_Synth_Nat,long,incongruent,n,n,True
558,2181,target,canvas.Screen,12_1_0_22_5,response,762.051999999996,206641.0,206636.282,206652.948,207415.0,207419.29999998212,2023-09-14T12:27:34.189Z,207436.25,response_manmade,m,moose,PORCH,Inc_Nat_Synth,long,incongruent,m,m,True
565,2181,target,canvas.Screen,12_1_0_23_5,response,784.8629999940458,208142.0,208137.071,208153.737,208938.59999999404,208942.90000000596,2023-09-14T12:27:35.713Z,208953.705,response_natural,n,sink,LAMB,Inc_Synth_Nat,long,incongruent,n,n,True
572,2181,target,canvas.Screen,12_1_0_24_5,response,557.557000005967,209657.40000000596,209653.677,209670.343,210227.90000000596,210231.09999999404,2023-09-14T12:27:37.001Z,210236.987,response_natural,n,boar,BOAR,Con_Nat,long,congruent,n,n,True
579,2181,target,canvas.Screen,12_1_0_25_5,response,770.0749999880791,210940.79999998212,210936.959,210953.625,211723.69999998808,211726.5,2023-09-14T12:27:38.497Z,211736.927,response_manmade,m,desk,CANDY,Inc_Synth_Synth,long,incongruent,m,m,True
586,2181,target,canvas.Screen,12_1_0_26_5,response,503.2349999821163,212441.40000000596,212436.899,212453.565,212956.79999998212,212960.19999998808,2023-09-14T12:27:39.730Z,212970.211,response_manmade,m,arrow,ARROW,Con_Synth,long,congruent,m,m,True
593,2181,target,canvas.Screen,12_1_0_27_5,response,720.7509999940521,213675.40000000596,213670.183,213686.849,214407.59999999404,214410.59999999404,2023-09-14T12:27:41.181Z,214420.153,response_natural,n,slug,SLUG,Con_Nat,long,congruent,n,n,True
600,2181,target,canvas.Screen,12_1_0_28_5,response,677.2090000000026,215123.40000000596,215120.125,215136.791,215814.0,215817.90000000596,2023-09-14T12:27:42.588Z,215820.097,response_natural,n,shell,DIRT,Inc_Nat_Nat,long,incongruent,m,m,False
607,2181,target,canvas.Screen,12_1_0_29_5,response,632.0649999821326,216525.09999999404,216520.069,216536.735,217168.79999998212,217172.5,2023-09-14T12:27:43.942Z,217186.709,response_manmade,m,jeans,JEANS,Con_Synth,long,congruent,m,m,True
614,2181,target,canvas.Screen,12_1_0_30_5,response,836.2270000000135,217890.90000000596,217887.607,217904.273,218740.5,218744.0,2023-09-14T12:27:45.514Z,218754.239,response_manmade,m,stair,STAIR,Con_Synth,long,congruent,m,m,True
621,2181,target,canvas.Screen,12_1_0_31_5,response,882.6229999999923,219458.40000000596,219454.211,219470.877,220353.5,220356.69999998808,2023-09-14T12:27:47.126Z,220370.841,response_natural,n,deck,PLATE,Inc_Synth_Synth,long,incongruent,m,m,False
628,2181,target,canvas.Screen,12_1_0_32_5,response,834.9529999940423,221042.69999998808,221037.481,221054.147,221889.09999999404,221892.29999998212,2023-09-14T12:27:48.662Z,221904.113,response_manmade,m,linen,LINEN,Con_Synth,long,congruent,m,m,True
635,2181,target,canvas.Screen,12_1_0_33_5,response,549.4489999880898,222608.59999999404,222604.085,222620.751,223170.19999998808,223173.90000000596,2023-09-14T12:27:49.943Z,223187.395,response_manmade,m,cake,TRASH,Inc_Synth_Synth,long,incongruent,m,m,True
642,2181,target,canvas.Screen,12_1_0_34_5,response,663.2669999821228,223891.19999998808,223887.367,223904.033,224567.29999998212,224571.09999999404,2023-09-14T12:27:51.341Z,224587.339,response_manmade,m,eagle,WAGON,Inc_Nat_Synth,long,incongruent,m,m,True
649,2181,target,canvas.Screen,12_1_0_35_5,response,542.122999994026,225291.69999998808,225287.311,225303.977,225846.09999999404,225849.69999998808,2023-09-14T12:27:52.619Z,225853.955,response_natural,n,hare,HARE,Con_Nat,long,congruent,n,n,True
656,2181,target,canvas.Screen,12_1_0_36_5,response,1202.6069999880856,226557.09999999404,226553.927,226570.593,227773.19999998808,227777.19999998808,2023-09-14T12:27:54.546Z,227787.211,response_manmade,m,flute,FLUTE,Con_Synth,long,congruent,m,m,True
663,2181,target,canvas.Screen,12_1_0_37_5,response,1170.6830000059563,228492.79999998212,228488.051,228504.717,229675.40000000596,229679.5,2023-09-14T12:27:56.449Z,229688.003,response_manmade,m,shoe,COUCH,Inc_Synth_Synth,long,incongruent,m,m,True
670,2181,target,canvas.Screen,12_1_0_38_5,response,1091.4250000059546,230376.09999999404,230371.309,230387.975,231479.40000000596,231483.79999998212,2023-09-14T12:27:58.253Z,231487.931,response_natural,n,stick,STICK,Con_Nat,long,congruent,n,n,True
677,2181,target,canvas.Screen,12_1_0_39_5,response,924.9310000000114,232189.29999998212,232187.903,232204.569,233129.5,233133.59999999404,2023-09-14T12:27:59.903Z,233137.865,response_natural,n,soap,PONY,Inc_Synth_Nat,long,incongruent,n,n,True
684,2181,target,canvas.Screen,12_1_0_40_5,response,901.0969999940426,233842.09999999404,233837.837,233854.503,234755.59999999404,234759.90000000596,2023-09-14T12:28:01.529Z,234771.133,response_manmade,m,storm,LAND,Inc_Nat_Nat,long,incongruent,m,m,True
691,2181,target,canvas.Screen,12_1_0_41_5,response,698.7270000000135,235422.19999998808,235421.107,235437.773,236136.5,236140.29999998212,2023-09-14T12:28:02.909Z,236154.411,response_manmade,m,olive,MOTOR,Inc_Nat_Synth,long,incongruent,m,m,True
698,2181,target,canvas.Screen,12_1_0_42_5,response,516.4510000000009,236859.29999998212,236854.383,236871.049,237387.5,237390.59999999404,2023-09-14T12:28:04.160Z,237404.361,response_manmade,m,canon,CANON,Con_Synth,long,congruent,m,m,True
705,2181,target,canvas.Screen,12_1_0_43_5,response,714.0650000059686,238109.59999999404,238105.169,238121.835,238835.90000000596,238839.29999998212,2023-09-14T12:28:05.608Z,238855.139,response_manmade,m,ferry,FERRY,Con_Synth,long,congruent,m,m,True
712,2181,target,canvas.Screen,12_1_0_44_5,response,903.8229999940377,239559.29999998212,239555.111,239571.777,240475.59999999404,240479.40000000596,2023-09-14T12:28:07.248Z,240488.407,response_natural,n,peas,PEAS,Con_Nat,long,congruent,n,n,True
719,2181,target,canvas.Screen,12_1_0_45_5,response,816.8550000059477,241193.79999998212,241188.379,241205.045,242021.90000000596,242025.19999998808,2023-09-14T12:28:08.794Z,242038.345,response_manmade,m,tongs,TONGS,Con_Synth,long,congruent,m,m,True
726,2181,target,canvas.Screen,12_1_0_46_5,response,639.7169999880716,242742.09999999404,242738.317,242754.983,243394.69999998808,243397.79999998212,2023-09-14T12:28:10.166Z,243404.957,response_natural,n,plum,PLUM,Con_Nat,long,congruent,n,n,True
733,2181,target,canvas.Screen,12_1_0_47_5,response,676.0049999940384,244107.5,244104.929,244121.595,244797.59999999404,244801.29999998212,2023-09-14T12:28:11.570Z,244804.901,response_manmade,m,flask,FLASK,Con_Synth,long,congruent,m,m,True
740,2181,target,canvas.Screen,12_1_0_48_5,response,893.1609999880893,245506.29999998212,245504.873,245521.539,246414.69999998808,246418.79999998212,2023-09-14T12:28:13.187Z,246421.503,response_manmade,m,canoe,CANOE,Con_Synth,long,congruent,m,m,True
747,2181,target,canvas.Screen,12_1_0_49_5,response,558.7590000059572,247123.29999998212,247121.475,247138.141,247696.90000000596,247701.0,2023-09-14T12:28:14.469Z,247704.785,response_natural,n,lemon,DUCK,Inc_Nat_Nat,long,incongruent,m,m,False
754,2181,target,canvas.Screen,12_1_0_50_5,response,721.6929999999993,248410.79999998212,248405.641,248422.307,249144.0,249162.09999999404,2023-09-14T12:28:15.930Z,249172.277,response_manmade,m,stone,STONE,Con_Nat,long,congruent,n,n,False
761,2181,target,canvas.Screen,12_1_0_51_5,response,559.7849999880709,249876.59999999404,249872.249,249888.915,250448.69999998808,250452.69999998808,2023-09-14T12:28:17.221Z,250455.559,response_natural,n,wasp,WASP,Con_Nat,long,congruent,n,n,True
768,2181,target,canvas.Screen,12_1_0_52_5,response,461.0029999880935,251156.79999998212,251155.531,251172.197,251633.19999998808,251637.29999998212,2023-09-14T12:28:18.406Z,251638.845,response_natural,n,crab,CRAB,Con_Nat,long,congruent,n,n,True
775,2181,target,canvas.Screen,12_1_0_53_5,response,522.417000005953,252343.29999998212,252338.817,252355.483,252877.90000000596,252883.0,2023-09-14T12:28:19.651Z,252888.795,response_manmade,m,flood,SKIRT,Inc_Nat_Synth,long,incongruent,m,m,True
782,2181,target,canvas.Screen,12_1_0_54_5,response,524.7669999880891,253593.0,253588.767,253605.433,254130.19999998808,254134.40000000596,2023-09-14T12:28:20.903Z,254138.745,response_natural,n,sheep,BULL,Inc_Nat_Nat,long,incongruent,m,m,False
