item;n_trials;err;rt;sd;rtz;n_used;c_freq_movies;lc_freq_movies;c_freq_books;lc_freq_books;n_letters;n_syllables
vil;24;0,25;761,6666667;175,1621098;0,332492748;18;3,54;0,549003262;2,16;0,334453751;3;1
vilain;25;0,04;675,625;152,1966155;-0,353680788;24;14,56;1,163161375;9,94;0,997386384;6;2
vilaine;25;0,08;702,4347826;179,1266251;0,094379371;23;6,23;0,794488047;6,22;0,793790385;7;2
vilaines;24;0,041666667;674,9130435;223,5352144;-0,50899503;23;1,81;0,257678575;2,57;0,409933123;8;2
vilains;25;0,04;679,4583333;135,8915742;-0,404614103;24;2,29;0,359835482;2,56;0,408239965;7;2
vilipendés;26;0,730769231;982,7142857;199,6761664;1,251312301;7;0;#NAME?;0,14;-0,853871964;10;4
villa;24;0,291666667;674,25;120,5163889;-0,23869969;16;15,3;1,184691431;24,8;1,394451681;5;2
village;25;0;643,88;136,9018261;-0,535925386;25;87,6;1,942504106;118,24;2,072764421;7;2
villageois;24;0,041666667;686,0434783;152,521378;-0,129069353;23;4,87;0,687528961;3,1;0,491361694;10;3
villageoises;24;0;766,3333333;165,5143936;0,094299977;24;0,19;-0,721246399;0,41;-0,387216143;12;3
villages;26;0;651,9615385;159,824524;-0,246381857;26;8,22;0,914871818;25,74;1,410608543;8;2
villas;24;0,125;784,0952381;159,4816305;0,597226637;21;1,31;0,117271296;8,92;0,950364854;6;2
ville;25;0,04;647,875;143,7973551;-0,376762348;24;277,98;2,444013551;311,69;2,493722869;5;1
villégiature;24;0,375;843,9333333;219,9579397;1,034563796;15;0,1;-1;2,16;0,334453751;12;4
villégiatures;25;0,4;1008,307692;251,0220391;1,234378763;13;0;#NAME?;0,54;-0,26760624;13;4
villes;25;0,12;641,3636364;180,256311;-0,452615722;22;17,17;1,234770295;41,28;1,615739689;6;1
vîmes;25;0,28;859,2941176;214,168965;0,713872082;17;0,66;-0,180456064;4,73;0,674861141;5;1
vin;23;0,043478261;589,9545455;129,9573107;-0,772486862;22;80,92;1,908055874;99,93;1,999695887;3;1
vinaigre;24;0;697,625;242,6985628;-0,25064553;24;2,91;0,463892989;5,68;0,754348336;8;2
vinaigrer;24;0,166666667;977,8947368;309,1667825;1,178533141;19;0;#NAME?;0,14;-0,853871964;9;3
vinasse;24;0,458333333;885,6153846;195,1804885;1,277568047;13;0,21;-0,677780705;1,62;0,209515015;7;2
vindicatif;23;0,304347826;966,125;280,3892235;1,266436058;16;0,79;-0,102372909;1,28;0,10720997;10;4
vindicatives;25;0,36;899,6666667;216,8793828;0,919923086;15;0,12;-0,920818754;0,07;-1,15490196;12;4
vindicte;24;0,791666667;838,25;356,4251908;0,811890605;4;0,19;-0,721246399;1,15;0,06069784;8;2
vingt;25;0,04;620;161,3381542;-0,337197299;24;29,47;1,469380136;154,59;2,189181397;5;1
vingtaine;24;0;769,6666667;253,5344358;0,070436128;24;4,11;0,613841822;15,34;1,18582536;9;2
vingtième;24;0,041666667;772,3043478;247,2851565;0,137270804;23;0,62;-0,207608311;4,19;0,622214023;9;2
vinrent;25;0,08;823,952381;215,1818943;0,69191337;21;1,53;0,184691431;10,54;1,022840611;7;1
vins;25;0,04;580,875;109,8561559;-0,641883552;24;6,54;0,815577748;12,03;1,080265627;4;1
vinssent;25;0,8;998,6666667;224,0208324;1,290492745;3;0;#NAME?;1,08;0,033423755;8;1
vint;25;0,32;778,1875;194,4318968;0,015482858;16;7,58;0,879669206;88,72;1,948021533;4;1
vînt;25;0,2;870,9473684;264,2167615;0,656319778;19;0,3;-0,522878745;6,62;0,820857989;4;1
viol;24;0,041666667;651,3478261;176,2504955;-0,478325014;23;13,43;1,128076013;7,23;0,859138297;4;1
violacé;24;0,125;839,15;205,1067181;0,811586574;20;0,02;-1,698970004;2,43;0,385606274;7;3
violacée;24;0,083333333;764,7272727;225,5619822;0,384030026;22;0,02;-1,698970004;1,82;0,260071388;8;3
violacées;25;0,08;822,2608696;301,2821416;0,603289119;23;0,02;-1,698970004;2,16;0,334453751;9;3
violation;25;0,04;734,6521739;178,9084603;-0,052186012;23;4,09;0,611723308;1,62;0,209515015;9;3
viole;25;0,16;779,3809524;242,3054841;0,248421253;21;3,28;0,515873844;2,3;0,361727836;5;1
violé;24;0,083333333;623,5909091;140,9406018;-0,594620718;22;9,36;0,971275849;2,97;0,472756449;5;2
violée;26;0,038461538;597,4;117,0128198;-0,805721232;25;10,97;1,040206628;3,99;0,600972896;6;2
violées;25;0,04;655,5833333;172,328785;-0,391115559;24;1,18;0,071882007;1,89;0,276461804;7;2
violemment;23;0;675,2727273;119,5719277;-0,156401109;22;2,8;0,447158031;20,88;1,319730494;10;3
violence;23;0;575,173913;94,90840186;-0,718014756;23;39,66;1,59835271;53,11;1,725176301;8;2
violences;25;0;614,36;192,1318731;-0,60771612;25;1,79;0,252853031;3,38;0,5289167;9;2
violent;25;0;697,24;194,6668693;-0,160125983;25;14,53;1,162265614;22,56;1,353339095;7;1
violente;25;0;603,88;115,2859922;-0,588991605;25;5,34;0,727541257;18,51;1,267406419;8;2
violentes;24;0;632;195,7105227;-0,55177316;24;2,44;0,387389826;7,84;0,894316063;9;2
violents;25;0;668,88;157,1714351;-0,309396197;25;5,07;0,705007959;6,69;0,825426118;8;2
violer;25;0;690,12;189,1642408;-0,318595774;25;8,36;0,922206277;4,93;0,692846919;6;2
violet;25;0,04;667,375;182,9356771;-0,298954723;24;4,06;0,608526034;12,1;1,08278537;6;2
violets;25;0;711,1666667;224,9770359;-0,146807916;24;0,46;-0,337242168;4,86;0,686636269;7;2
violette;25;0;630,0833333;178,0412548;-0,553070633;24;1,81;0,257678575;11,62;1,065206128;8;2
violettes;25;0,04;649,2083333;151,1238994;-0,27557538;24;1,83;0,26245109;9,25;0,966141733;9;2
violeur;25;0;584,8;133,5904812;-0,732566988;25;4,52;0,655138435;1,35;0,130333768;7;2
violeurs;25;0;676,04;166,7914067;-0,29111573;25;1,89;0,276461804;0,88;-0,055517328;8;2
violeuses;25;0,08;790,7826087;307,186493;0,079261174;23;0;#NAME?;0,07;-1,15490196;9;2
violez;25;0,04;712,2916667;240,1384527;-0,230802047;24;0,6;-0,22184875;0;#NAME?;6;2
violon;25;0,08;652,8636364;155,9271183;-0,508241938;22;11,56;1,062957834;9,73;0,98811284;6;2
violoncelle;25;0,12;934,7619048;276,3778039;0,75143084;21;3,04;0,482873584;3,31;0,519827994;11;3
violoniste;24;0;749,4166667;256,0134026;0,166001068;24;2,91;0,463892989;1,82;0,260071388;10;3
violons;24;0,041666667;626,4347826;157,9225432;-0,53431045;23;2,36;0,372912003;3,65;0,562292864;7;2
viols;25;0,04;681,0416667;172,1628347;-0,371948325;24;1,9;0,278753601;1,28;0,10720997;5;1
vipère;24;0;634,0416667;134,0676271;-0,357208538;24;3,42;0,534026106;3,31;0,519827994;6;2
vipères;25;0;659,3333333;172,3791742;-0,434644265;24;1,42;0,152288344;2,09;0,320146286;7;2
vira;25;0,12;714;169,0266251;0,020993965;22;0,03;-1,522878745;1,82;0,260071388;4;2
virage;25;0;654,32;185,918154;-0,373568786;25;5,98;0,776701184;8,72;0,940516485;6;2
virages;25;0;660,8;122,2425867;-0,46995637;25;0,77;-0,113509275;4,19;0,622214023;7;2
viraient;25;0,24;830,6842105;236,3361666;0,657046788;19;0,05;-1,301029996;1,08;0,033423755;8;2
virait;25;0,08;835,0952381;274,835206;0,521776226;21;0,21;-0,677780705;2,3;0,361727836;6;2
virant;24;0,125;730,4285714;228,6544492;-0,033361408;21;0,15;-0,823908741;1,49;0,173186268;6;2
vire;25;0,24;787,2105263;209,2504026;0,564673354;19;13,6;1,133538908;4,12;0,614897216;4;1
viré;25;0,04;655,1666667;129,7494799;-0,420323477;24;25,59;1,408070286;6,28;0,797959644;4;2
virée;24;0,041666667;634,0434783;115,1171254;-0,517770811;23;9,65;0,984527313;3,25;0,511883361;5;2
virées;26;0;677,2307692;167,6425501;-0,331258147;26;0,8;-0,096910013;1,42;0,152288344;6;2
virement;24;0;747,0416667;207,4282441;0,214119745;24;1,48;0,170261715;0,14;-0,853871964;8;2
virent;25;0,08;795,4347826;285,7481132;0,254218841;23;2,04;0,309630167;11,62;1,065206128;6;1
virer;25;0,04;590,4166667;104,8464371;-0,571075412;24;25,74;1,410608543;6,76;0,829946696;5;2
vires;25;0,44;783,5833333;246,5616126;0,271382127;12;1,43;0,155336037;0,41;-0,387216143;5;1
virés;24;0,041666667;687,6086957;171,9264481;-0,216010711;23;3,21;0,506505032;0,81;-0,091514981;5;2
virevolte;25;0,16;812;157,1676387;0,733389351;19;0,04;-1,397940009;0,95;-0,022276395;9;2
virez;24;0;594,4090909;99,77768578;-0,592989904;22;6,47;0,810904281;0;#NAME?;5;2
virginité;25;0;730,12;191,2806228;0,149203329;25;4,25;0,62838893;3,51;0,545307116;9;4
virgule;25;0;634,56;126,8424482;-0,450084232;25;4,44;0,64738297;3,04;0,482873584;7;2
virgules;24;0;679,8333333;208,8647715;-0,252645812;24;0,25;-0,602059991;1,69;0,227886705;8;2
viril;25;0,04;665,25;89,84055925;-0,383876918;24;2,81;0,44870632;4,53;0,656098202;5;2
virile;24;0,041666667;752,6956522;183,7138177;0,164167761;23;1,31;0,117271296;3,72;0,57054294;6;2
viriles;25;0,12;753,4090909;262,761282;0,208097136;22;0,25;-0,602059991;1,15;0,06069784;7;2
virilité;25;0,12;789,7272727;223,5476261;0,072312513;22;2,46;0,390935107;6,35;0,802773725;8;4
virils;25;0,08;721,0869565;158,1147204;0,038650693;23;0,45;-0,346787486;1,28;0,10720997;6;2
virologie;25;0,64;945,7142857;289,7416748;1,130669617;7;0,28;-0,552841969;0;#NAME?;9;4
virtualité;24;0,125;765,45;171,9998394;0,305964456;20;0,03;-1,522878745;0,2;-0,698970004;10;4
virtuel;24;0,041666667;567,9545455;98,08522886;-0,696454183;22;1,44;0,158362492;0,81;-0,091514981;7;2
virtuellement;24;0;689,5;107,9166345;-0,092887567;24;0,6;-0,22184875;1,15;0,06069784;13;3
virtuose;23;0,086956522;668,95;146,7089762;-0,255698736;20;0,7;-0,15490196;2,23;0,348304863;8;2
virtuosité;24;0;709,1666667;203,859642;-0,169758298;24;0,2;-0,698970004;1,82;0,260071388;10;4
virus;24;0;576,2916667;86,36649872;-0,723614459;24;23,98;1,379849179;6,42;0,807535028;5;2
vis;25;0;636,04;134,839868;-0,530984446;25;71,14;1,852113861;62,16;1,793511006;3;1
visa;25;0;692,32;202,4902714;-0,248980416;25;6,26;0,796574333;3,24;0,51054501;4;2
visage;25;0;630,44;127,8977717;-0,605574146;25;125,52;2,098712931;490,54;2,690674427;6;2
visages;23;0;622,6521739;145,9223357;-0,6174598;23;15,71;1,196176185;74,46;1,871923032;7;2
visagiste;26;0,038461538;846,0833333;297,507021;0,236933044;24;0,01;-2;0,14;-0,853871964;9;3
visaient;24;0;707,5833333;161,0022729;-0,057598206;24;0,48;-0,318758763;2,03;0,307496038;8;2
visais;25;0,04;710,625;225,7399066;-0,030964591;24;1,1;0,041392685;0,61;-0,214670165;6;2
visait;24;0;680,5833333;165,4174999;-0,346835682;24;1,65;0,217483944;3,18;0,50242712;6;2
visant;25;0;698,04;193,0080914;-0,331201199;25;1,23;0,089905111;3,38;0,5289167;6;2
visas;25;0,12;742,3333333;151,0964372;0,343043516;21;1,25;0,096910013;0,95;-0,022276395;5;2
viscérale;25;0,2;901,45;230,2590018;0,563666552;20;0,11;-0,958607315;1,22;0,086359831;9;3
viscérales;25;0,08;913,0454545;185,3785001;1,092213209;22;0,01;-2;0,07;-1,15490196;10;3
viscéraux;25;0,04;922,2916667;254,4534602;1,15786545;24;0,01;-2;0,07;-1,15490196;9;3
viscères;25;0,08;751,6521739;196,629002;0,338042715;23;0,4;-0,397940009;2,77;0,442479769;8;2
viscose;23;0,260869565;873,2941176;248,9555093;1,205784621;17;0,03;-1,522878745;0,07;-1,15490196;7;2
viscosités;25;0,24;871,4210526;322,3730268;0,704127529;19;0;#NAME?;0,07;-1,15490196;10;4
vise;24;0,125;663,25;148,7434651;-0,402811529;20;13,96;1,144885418;7,5;0,875061263;4;1
visé;25;0;695,76;176,5309888;-0,318313512;25;5,26;0,720985744;2,98;0,474216264;4;2
visée;22;0,045454545;600,5238095;103,0609621;-0,711425414;21;1,27;0,103803721;2,23;0,348304863;5;2
visées;25;0;643,64;210,1931413;-0,310596023;25;0,29;-0,537602002;1,49;0,173186268;6;2
visent;25;0;744,48;263,230748;0,143676041;25;1,32;0,120573931;0,88;-0,055517328;6;1
viser;26;0,038461538;621,1666667;129,8647011;-0,404070438;24;5,87;0,768638101;4,05;0,607455023;5;2
viserai;24;0,125;798,5714286;175,9723193;0,611385658;21;0,07;-1,15490196;0,07;-1,15490196;7;2
vises;25;0,24;792,2631579;363,6374632;0,353345044;19;1,44;0,158362492;0,27;-0,568636236;5;1
viseur;25;0;697;194,9529858;-0,109930279;22;1,48;0,170261715;1,08;0,033423755;6;2
visez;24;0;614,5416667;170,6832763;-0,668616639;24;5,69;0,755112266;1,22;0,086359831;5;2
visibilité;25;0;667,3333333;115,2983527;-0,193609719;24;1,27;0,103803721;1,55;0,190331698;10;5
visible;23;0;609,3478261;127,910341;-0,690091648;23;7,41;0,869818208;24,05;1,381115081;7;2
visiblement;25;0;681,92;182,7226769;-0,133117679;25;6,94;0,84135947;23,99;1,380030248;11;4
visibles;24;0,041666667;622,9565217;147,0610505;-0,494287501;23;1,57;0,195899652;6,55;0,8162413;8;2
visière;22;0,045454545;747,8;132,2400529;0,061685305;20;0,33;-0,48148606;9,19;0,963315511;7;2
vision;25;0;604,8;104,6549887;-0,6095272;25;25,81;1,411788005;33,78;1,528659645;6;2
visionnaire;25;0,04;835,6521739;209,359979;0,566758249;23;1,46;0,164352856;1,29;0,11058971;11;3
visions;25;0,04;676,625;196,0806871;-0,29064665;24;9,66;0,984977126;8,11;0,909020854;7;2
visita;24;0,166666667;715,25;194,4749679;-0,187491537;20;0,26;-0,585026652;2,16;0,334453751;6;3
visitai;25;0,12;790,3;185,9012471;0,329718574;20;0;#NAME?;1,01;0,004321374;7;3
visitait;25;0,12;766,4545455;180,9592765;0,181000379;22;0,33;-0,48148606;2,77;0,442479769;8;3
visitant;25;0,04;727,8333333;218,931132;0,041672658;24;0,24;-0,619788758;1,96;0,292256071;8;3
visite;25;0;665,96;178,0960602;-0,492009235;25;90,53;1,95679252;86,35;1,936262342;6;2
visité;26;0,038461538;709,84;221,150341;-0,072986697;25;4,15;0,618048097;6,01;0,778874472;6;3
visitée;25;0;642,8;176,4563213;-0,370042166;25;0,32;-0,494850022;1,42;0,152288344;7;3
visiter;25;0;679,4166667;171,1772325;-0,405791681;24;21,23;1,326949994;23,18;1,365113432;7;3
visites;24;0;686,2916667;205,8820851;-0,30432134;24;13,86;1,14176323;18,86;1,275541688;7;2
visiteur;25;0;625,6666667;115,6105406;-0,59293374;24;4,74;0,675778342;15,07;1,178113252;8;3
visiteurs;25;0;617,36;124,0903166;-0,383174873;25;7,55;0,877946952;16,76;1,224274014;9;3
visiteuse;24;0,041666667;651,826087;148,2131917;-0,243744412;23;0,16;-0,795880017;2,97;0,472756449;9;3
visitez;25;0,04;663,9166667;236,3830562;-0,466671575;24;1,14;0,056904851;0,74;-0,13076828;7;3
vison;24;0,166666667;764;166,885523;0,399210567;19;1,56;0,193124598;2,3;0,361727836;5;2
visqueuse;24;0,083333333;711,4545455;150,8691414;0,044795126;22;0,53;-0,27572413;2,57;0,409933123;9;2
visqueux;25;0;729,16;219,138784;-0,037647251;25;0,94;-0,026872146;4,12;0,614897216;8;2
vissé;25;0,12;882,1818182;299,3832766;0,595237611;22;0,45;-0,346787486;2,91;0,463892989;5;2
visualiser;24;0;798,7083333;215,1423147;0,250812058;24;0,48;-0,318758763;0;#NAME?;10;4
visuel;25;0,04;653,125;168,3292097;-0,51023911;24;4,38;0,641474111;1,96;0,292256071;6;2
visuelle;24;0,041666667;682,4347826;134,2253282;-0,252771131;23;1,34;0,127104798;0,68;-0,167491087;8;2
visuels;25;0,12;683,8636364;146,7911686;-0,071126164;22;0,73;-0,13667714;0,41;-0,387216143;7;2
vit;24;0,125;632,5;126,6501605;-0,583701274;20;89,12;1,949975178;152,91;2,184435888;3;1
vît;25;0,04;735,25;230,867598;0,031849017;24;0,03;-1,522878745;4,05;0,607455023;3;1
vital;25;0,04;640,9166667;112,0876663;-0,538475511;24;4,17;0,620136055;4,86;0,686636269;5;2
vitale;25;0;656,875;101,5074692;-0,389550067;24;4,11;0,613841822;3,11;0,492760389;6;2
vitales;25;0;685,08;223,4673578;-0,164499079;25;1,13;0,053078443;0,95;-0,022276395;7;2
vitalité;25;0,04;710,4347826;193,7347826;-0,085753223;23;1,08;0,033423755;6,49;0,812244697;8;4
vitamine;23;0;663,0869565;134,2118112;-0,185345837;23;1,31;0,117271296;0,34;-0,468521083;8;3
vitamines;25;0;647,68;118,5037693;-0,376232089;25;4,46;0,649334859;1,96;0,292256071;9;3
vitaux;25;0,12;829,3181818;326,8192141;0,393409774;22;2,84;0,45331834;0,88;-0,055517328;6;2
vite;22;0,090909091;604,4;183,0925564;-0,649747605;20;491,67;2,69167371;351,89;2,546406925;4;1
vitesse;25;0;586,32;140,0302705;-0,851245482;25;37,89;1,578524605;54,59;1,737113094;7;2
vitesses;25;0,08;637,9130435;195,0281828;-0,522002021;23;2,23;0,348304863;3,24;0,51054501;8;2
vitrage;25;0,08;664,4090909;143,4064019;-0,031116039;22;0,14;-0,853871964;0,54;-0,26760624;7;2
vitrail;22;0,136363636;769,3684211;188,9056821;0,349237384;19;1,38;0,139879086;3,58;0,553883027;7;2
vitraux;25;0,08;741;191,6020972;0,021890463;23;0,4;-0,397940009;4,19;0,622214023;7;2
vitre;25;0;695;195,0869464;-0,47095894;25;10,21;1,009025742;41,35;1,616475514;5;1
vitré;25;0,08;678,7826087;172,2160262;-0,336202023;23;0,06;-1,22184875;2,09;0,320146286;5;2
vitrée;25;0,04;655,4166667;161,4281148;-0,497982478;24;0,45;-0,346787486;14,19;1,151982395;6;2
vitrées;25;0;691,56;195,5076895;-0,128008528;25;0,22;-0,657577319;3,04;0,482873584;7;2
vitres;25;0,04;594,5833333;78,94572526;-0,686481143;24;6,16;0,789580712;35;1,544068044;6;1
vitreux;25;0,04;668,1666667;163,1301605;-0,297260668;24;0,33;-0,48148606;3,92;0,593286067;7;2
vitrine;25;0;693,48;211,3798161;-0,415898539;25;5,09;0,706717782;20,68;1,315550534;7;2
vitrines;25;0,04;723,2608696;237,0130831;-0,058122409;23;1,75;0,243038049;13,31;1,124178055;8;2
vivable;23;0,043478261;668,4090909;143,0063798;-0,093871993;22;0,4;-0,397940009;1,08;0,033423755;7;2
vivace;25;0,04;717,5416667;155,5042231;-0,145123162;24;0,35;-0,455931956;3,58;0,553883027;6;2
vivaces;24;0,083333333;748;195,3901226;0,215588154;21;0,17;-0,769551079;1,08;0,033423755;7;2
vivacité;24;0;752,9166667;201,2322726;0,042800262;24;0,74;-0,13076828;8,51;0,92992956;8;4
vivaient;25;0;720,2;237,1042317;-0,132063325;25;6,18;0,790988475;15,74;1,197004728;8;2
vivais;24;0;693,7916667;146,9853525;-0,103141225;24;8,91;0,949877704;10,81;1,033825694;6;2
vivait;24;0,041666667;583,826087;84,88422713;-0,803648021;23;20,5;1,311753861;53,18;1,725748333;6;2
vivant;24;0,041666667;601,4347826;120,579595;-0,713556475;23;92,39;1,965624967;62,23;1,793999801;6;2
vivante;25;0,08;644,5217391;163,4852981;-0,560105676;23;28,12;1,449015316;29,32;1,467163966;7;2
vivantes;23;0;685,826087;262,7099424;-0,248749063;23;3,31;0,519827994;6,35;0,802773725;8;2
vivants;25;0;625,8;177,0112991;-0,716283516;25;26,98;1,431041945;30,34;1,482015576;7;2
vive;25;0,04;603;106,0065626;-0,596744129;24;57,4;1,758911892;49,45;1,694166296;4;1
vivement;25;0;664,76;166,4294846;-0,343248884;25;5,85;0,767155866;29,86;1,475089803;8;2
vivent;25;0,08;647,6956522;205,5406252;-0,456185707;23;30,5;1,484299839;19,39;1,287577809;6;1
vives;25;0,04;668,9130435;190,5491855;-0,309618124;23;3,2;0,505149978;13,25;1,122215878;5;1
vivez;25;0;612,92;141,7294724;-0,720320028;25;15,09;1,17868924;2,84;0,45331834;5;2
vivier;23;0,260869565;736,9411765;141,4767961;0,278468996;17;0,07;-1,15490196;1,15;0,06069784;6;2
viviez;25;0,08;705,3181818;175,3033796;-0,029551959;22;1,94;0,28780173;0,74;-0,13076828;6;2
vivifiantes;24;0,041666667;863,6956522;212,4706257;0,898105151;23;0,1;-1;0;#NAME?;11;3
vivifiants;26;0,076923077;868,1666667;208,1570617;0,950844441;24;0,01;-2;0;#NAME?;10;3
vivifier;25;0,24;795;191,2755942;0,359762011;18;0,01;-2;0,07;-1,15490196;8;3
vivions;24;0;685,5833333;208,4268022;-0,1615651;24;2,69;0,42975228;7,64;0,883093359;7;2
vivisection;25;0,72;1055,666667;308,8589754;1,601131839;6;0,34;-0,468521083;0,14;-0,853871964;11;4
vivons;25;0;618,88;123,6481298;-0,497334634;25;12,4;1,093421685;7,64;0,883093359;6;2
vivotant;25;0,52;827,4166667;306,7437362;1,019468913;12;0;#NAME?;0,14;-0,853871964;8;3
vivra;25;0,04;707,625;253,5293161;-0,09075657;24;7,86;0,895422546;2,64;0,421603927;5;2
vivrai;25;0,16;716,9;213,3992798;-0,104768676;20;5,25;0,720159303;1,62;0,209515015;6;2
vivraient;25;0,04;734,8333333;253,331312;0,041391727;24;0,65;-0,187086643;0,68;-0,167491087;9;2
vivrais;24;0;703,875;159,218284;-0,100683659;24;1,58;0,198657087;1,49;0,173186268;7;2
vivrait;23;0;754;178,8031639;0,067485076;22;2,56;0,408239965;3,38;0,5289167;7;2
vivras;25;0,12;758,5;253,371504;0,315625733;22;3,84;0,584331224;0,27;-0,568636236;6;2
vivre;25;0;603,4;99,114412;-0,664825913;25;223,76;2,349782453;190,27;2,279370318;5;1
vivres;25;0,08;620,3478261;130,0148973;-0,362355131;23;7,37;0,867467488;6,89;0,838219222;6;1
vivrez;25;0;684,32;236,9602147;-0,308887762;25;3,24;0,51054501;0,41;-0,387216143;6;2
vivrons;25;0,04;738,2083333;232,988893;0,052716625;24;3,28;0,515873844;1,42;0,152288344;7;2
vivront;25;0,08;713,5652174;235,9021034;-0,275361102;23;1,22;0,086359831;0,41;-0,387216143;7;2
vocable;24;0,25;628,3888889;169,1574758;-0,440484577;18;0,02;-1,698970004;1,08;0,033423755;7;2
vocables;25;0,12;694,3809524;149,0421002;-0,28754304;21;0,2;-0,698970004;1,08;0,033423755;8;2
vocabulaire;25;0;654,52;148,6074583;-0,325969961;25;3,02;0,480006943;10,27;1,011570444;11;4
vocal;25;0;605,64;91,12988899;-0,727392185;25;1,13;0,053078443;0,68;-0,167491087;5;2
vocale;24;0,166666667;625,25;104,135476;-0,497921618;20;2,45;0,389166084;0,68;-0,167491087;6;2
vocales;24;0,125;640,1052632;174,1343334;-0,40089965;19;0,84;-0,075720714;2,23;0,348304863;7;2
vocalise;25;0,04;759,6956522;247,0435064;0,197899649;23;0;#NAME?;0,41;-0,387216143;8;3
vocalises;24;0,166666667;739,45;179,9975073;0,565773638;20;0,05;-1,301029996;1,01;0,004321374;9;3
vocation;25;0;675,08;157,5356891;-0,211668276;25;8,87;0,94792362;21,82;1,338854746;8;3
vocations;24;0,041666667;685,8695652;155,2769679;0,045201381;23;0,39;-0,408935393;1,01;0,004321374;9;3
vociférai;25;0,32;999,875;271,0640453;1,218637501;16;0;#NAME?;0,07;-1,15490196;9;4
vociférante;25;0,24;848,8888889;168,8263601;0,833900041;18;0;#NAME?;0,14;-0,853871964;11;4
vociférations;23;0,086956522;881,4285714;167,986479;0,891029347;21;0,02;-1,698970004;1,89;0,276461804;13;5
vociférer;24;0,166666667;830,6842105;238,5253428;0,470239327;19;0,29;-0,537602002;0,54;-0,26760624;9;4
vodka;22;0;647,0454545;88,9582445;-0,36010981;22;16,93;1,228656958;8,24;0,915927212;5;2
voeu;25;0,16;773,1;294,6371363;0,092237312;20;10,72;1,030194785;10,61;1,025715384;4;1
voeux;24;0;634,1666667;135,3332976;-0,543762749;24;17,86;1,251881455;10,68;1,028571253;5;1
voguait;25;0,04;685;197,7697387;-0,311365502;24;0,28;-0,552841969;1,35;0,130333768;7;2
vogue;24;0;599,1666667;140,3624707;-0,512325432;24;2,81;0,44870632;4,79;0,680335513;5;1
vogué;24;0,25;743,6470588;243,3171647;-0,096528894;17;0,02;-1,698970004;0,34;-0,468521083;5;2
voguer;23;0,043478261;723,2272727;259,7302505;-0,160594119;22;1,18;0,071882007;1,15;0,06069784;6;2
voguera;25;0,16;717,0952381;164,3124782;-0,052129822;21;0,03;-1,522878745;0,07;-1,15490196;7;2
vogues;25;0,16;745,65;316,9134491;-0,131928161;20;0,01;-2;0,14;-0,853871964;6;1
voici;24;0,083333333;658,9545455;120,327916;-0,484204891;22;277,59;2,443403817;97,3;1,98811284;5;2
voie;24;0,083333333;617,6818182;142,1395647;-0,48420264;22;81,26;1,909876818;70,61;1,848866211;4;1
voient;25;0,04;678,2916667;186,5915043;-0,271639924;24;26,16;1,41763774;20,2;1,305351369;6;1
